link,strikethrough_price,sold_price,property_type,address,bedrooms,bathrooms,garages
/on/north-york-real-estate/1709-880-grandview-way/home/PXRla7gW0O57jEvL/,"$538,000","$678,000",Condo Apt,"1709 - 880 Grandview Way , North York - Willowdale East",,,
/on/mississauga-real-estate/404-lara-woods/home/5VXv3lXoj9g3j2q8/,"$925,000","$915,000",Semi-Detached,"404 Lara Woods , Mississauga - Mississauga Valleys",,,
/on/toronto-real-estate/77-douglas-cres/home/JKdOYrG5JNzy54lW/,"$1,395,000","$1,500,000",Condo Townhouse,"77 Douglas Cres , Toronto - Leaside",,,
/on/vaughan-real-estate/175-belair-way/home/amgL7A4k9xLyZ1MW/,"$1,549,000","$1,512,500",Detached,"175 Belair Way , Vaughan - East Woodbridge",,,
/on/ajax-real-estate/79-803-finley-ave/home/weQp5yOdX17d0ZE2/,"$699,900","$690,000",Det Condo,"79 - 803 Finley Ave , Ajax - South West",,,
/on/scarborough-real-estate/85-port-royal-tr/home/MWBVyZ9LxBgYKemj/,"$1,209,000","$1,168,000",Detached,"85 Port Royal Tr , Scarborough - Milliken",,,
/on/scarborough-real-estate/8-whistling-hills-dr/home/BXeEn7XOVbqyrPo8/,"$999,900","$1,106,000",Link,"8 Whistling Hills Dr , Scarborough - Milliken",,,
/on/toronto-real-estate/589-oriole-pkwy/home/2Zpj39ENbRP3DrK8/,"$1,699,900","$1,712,000",Detached,"589 Oriole Pkwy , Toronto - Yonge-Eglinton",,,
/on/markham-real-estate/131-frederick-wilson-ave/home/oK8OgYBk0edyJmG2/,"$973,000","$950,000",Condo Townhouse,"131 Frederick Wilson Ave , Markham - Cornell",,,
/on/etobicoke-real-estate/810-2045-lake-shore-blvd-w/home/L4KAX7NaOVqyeRPJ/,"$799,000","$900,000",Condo Apt,"810 - 2045 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/mississauga-real-estate/4212-shelby-cres/home/damgL7AZkAb3Z1MW/,"$949,000","$1,090,000",Detached,"4212 Shelby Cres , Mississauga - Rathwood",,,
/on/markham-real-estate/323-48-suncrest-blvd/home/BXeEn7XKGkEyrPo8/,"$539,000","$509,000",Condo Apt,"323 - 48 Suncrest Blvd , Markham - Commerce Valley",,,
/on/scarborough-real-estate/130-26-livingston-rd/home/ZNkKJ3Jgk5ZYd4V6/,"$749,999","$820,000",Condo Townhouse,"130 - 26 Livingston Rd , Scarborough - Guildwood",,,
/on/vaughan-real-estate/301-chatfield-dr/home/ZxwR7MwJQ9mYKabB/,"$1,995,000","$1,850,000",Detached,"301 Chatfield Dr , Vaughan - Vellore Village",,,
/on/toronto-real-estate/72-oxford-st/home/amgL7A4lBwpyZ1MW/,"$1,299,999","$1,250,000",Freehold Townhouse,"72 Oxford St , Toronto - Kensington-Chinatown",,,
/on/north-york-real-estate/5-oxbow-rd/home/RdXze3em6np38m9K/,"$4,890,000","$4,428,888",Detached,"5 Oxbow Rd , North York - Banbury-Don Mills",,,
/on/north-york-real-estate/1602-30-inn-on-the-park-dr/home/AKv53DD22rr3MnxB/,"$647,500","$647,500",Condo Apt,"1602 - 30 Inn On The Park Dr , North York - Banbury-Don Mills",,,
/on/vaughan-real-estate/18-ten-pines-rd/home/JRv53KDNe4qYVPW4/,"$1,788,000","$1,780,000",Detached,"18 Ten Pines Rd , Vaughan - Kleinburg",,,
/on/toronto-real-estate/3310-125-blue-jays-way/home/0Zaw5Yoexpp7n961/,"$449,000","$428,500",Condo Apt,"3310 - 125 Blue Jays Way , Toronto - Waterfront Communities C1",,,
/on/vaughan-real-estate/2101-7890-bathurst-st/home/0J6Em7b0qJdYXBeq/,"$739,000","$716,500",Condo Apt,"2101 - 7890 Bathurst St , Vaughan - Beverley Glen",,,
/on/north-york-real-estate/1003-205-hilda-ave/home/jAXw7QwlZPaYQOzg/,"$600,000","$620,000",Condo Apt,"1003 - 205 Hilda Ave , North York - Newtonbrook West",,,
/on/toronto-real-estate/21-methuen-ave/home/ZNkKJ3J26kx3d4V6/,"$1,299,000","$1,380,000",Detached,"21 Methuen Ave , Toronto - Lambton Baby Point",,,
/on/north-york-real-estate/1003-205-hilda-ave/home/jAXw7QwlZPaYQOzg/,"$600,000","$620,000",Condo Apt,"1003 - 205 Hilda Ave , North York - Newtonbrook West",,,
/on/toronto-real-estate/806-indian-rd/home/N0A9X3jDwaDyvgxV/,"$1,399,000","$1,400,000",Duplex,"806 Indian Rd , Toronto - Junction Area",,,
/on/toronto-real-estate/77-o-connor-dr/home/L5VXv3lz0wGyj2q8/,"$899,000","$850,000",Detached,"77 O'connor Dr , Toronto - Broadview North",,,
/on/pickering-real-estate/1160-sepia-sq/home/NkKJ3JdNEEWyd4V6/,"$978,900","$940,000",Freehold Townhouse,"1160 Sepia Sq , Pickering - Rural Pickering",,,
/on/vaughan-real-estate/18-ten-pines-rd/home/JRv53KDNe4qYVPW4/,"$1,788,000","$1,780,000",Detached,"18 Ten Pines Rd , Vaughan - Kleinburg",,,
/on/toronto-real-estate/3310-125-blue-jays-way/home/0Zaw5Yoexpp7n961/,"$449,000","$428,500",Condo Apt,"3310 - 125 Blue Jays Way , Toronto - Waterfront Communities C1",,,
/on/vaughan-real-estate/2101-7890-bathurst-st/home/0J6Em7b0qJdYXBeq/,"$739,000","$716,500",Condo Apt,"2101 - 7890 Bathurst St , Vaughan - Beverley Glen",,,
/on/etobicoke-real-estate/208-2083-lake-shore-blvd-w/home/xmZRW7n05LaYEBO9/,"$599,999","$550,000",Condo Apt,"208 - 2083 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/toronto-real-estate/1912-19-grand-trunk-cres/home/damgL7AVr253Z1MW/,"$729,000","$665,000",Condo Apt,"1912 - 19 Grand Trunk Cres , Toronto - Waterfront Communities C1",,,
/on/scarborough-real-estate/1023-22-east-haven-dr/home/02Zpj39G4O0yDrK8/,"$549,900","$630,000",Condo Apt,"1023 - 22 East Haven Dr , Scarborough - Birchcliffe-Cliffside",,,
/on/scarborough-real-estate/20-horseshoe-cres/home/5VXv3lXOmwx3j2q8/,"$849,000","$819,000",Detached,"20 Horseshoe Cres , Scarborough - Malvern",,,
/on/north-york-real-estate/1602-30-inn-on-the-park-dr/home/AKv53DD22rr3MnxB/,"$647,500","$647,500",Condo Apt,"1602 - 30 Inn On The Park Dr , North York - Banbury-Don Mills",,,
/on/toronto-real-estate/2215-400-adelaide-st-e/home/wJKR7P8nlDg7XeLP/,"$668,000","$655,000",Condo Apt,"2215 - 400 Adelaide St E , Toronto - Moss Park",,,
/on/vaughan-real-estate/64-mediterra-dr/home/jAXw7Qw1qqXYQOzg/,"$1,224,900","$1,200,000",Semi-Detached,"64 Mediterra Dr , Vaughan - Vellore Village",,,
/on/etobicoke-real-estate/1101-2212-lake-shore-blvd-w/home/a6zqW7d99NV35eZE/,"$799,000","$810,000",Condo Apt,"1101 - 2212 Lake Shore Blvd , Etobicoke - Mimico",,,
/on/toronto-real-estate/1505-30-ordnance-st/home/jJKdOYr9QNP354lW/,"$534,990","$535,000",Condo Apt,"1505 - 30 Ordnance St , Toronto - Niagara",,,
/on/toronto-real-estate/38-grenville-st/home/weQp5yOJXGVYd0ZE/,"$828,000","$810,000",Condo Apt,"38 GRENVILLE St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/2509-38-grenville-st/home/2Z5BX32w8o5YDar0/,"$828,000","$810,000",Condo Apt,"2509 - 38 Grenville St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/409-185-roehampton-ave/home/L5VXv3lBa5gyj2q8/,"$425,000","$420,000",Condo Apt,"409 - 185 Roehampton Ave , Toronto - Mount Pleasant West",,,
/on/north-york-real-estate/2102-3303-don-mills-rd/home/ZxwR7Mwl2KzYKabB/,"$739,900","$725,000",Condo Apt,"2102 - 3303 Don Mills Rd , North York - Don Valley Village",,,
/on/vaughan-real-estate/208-equator-cres/home/5xLkv3V4Bo6yDBNr/,"$968,000","$1,000,000",Semi-Detached,"208 Equator Cres , Vaughan - Vellore Village",,,
/on/mississauga-real-estate/803-55-eglinton-ave-w/home/XeEn7X6OJwqYrPo8/,"$599,000","$582,000",Condo Apt,"803 - 55 Eglinton Ave W , Mississauga - Hurontario",,,
/on/markham-real-estate/166-sunway-sq/home/obqB176JABj7ZajD/,"$1,108,000","$1,098,000",Freehold Townhouse,"166 Sunway Sq , Markham - Raymerville",,,
/on/mississauga-real-estate/708-50-eglinton-ave-w/home/r56k97wOEve7KRjD/,"$579,900","$525,000",Condo Apt,"708 - 50 Eglinton Ave , Mississauga - Hurontario",,,
/on/toronto-real-estate/409-185-roehampton-ave/home/L5VXv3lBa5gyj2q8/,"$425,000","$420,000",Condo Apt,"409 - 185 Roehampton Ave , Toronto - Mount Pleasant West",,,
/on/vaughan-real-estate/2205-9075-jane-st/home/JjAXw7QQDAa7QOzg/,"$679,800","$656,000",Condo Apt,"2205 - 9075 Jane St , Vaughan - Concord",,,
/on/north-york-real-estate/404-3460-keele-st/home/owJKR7Pll997XeLP/,"$299,000","$294,500",Co-Op Apt,"404 - 3460 Keele St , North York - York University Heights",,,
/on/toronto-real-estate/801-330-adelaide-st-e/home/0ZxwR7Mje0m3KabB/,"$928,000","$895,000",Condo Apt,"801 - 330 Adelaide St E , Toronto - Moss Park",,,
/on/vaughan-real-estate/347-sonoma-blvd/home/a6zqW7dGqzgy5eZE/,"$1,397,000","$1,685,000",Detached,"347 Sonoma Blvd , Vaughan - West Woodbridge",,,
/on/scarborough-real-estate/37-fawndale-cres/home/b1DBW7RVKQ7qlApz/,"$1,190,000","$1,100,000",Link,"37 Fawndale Cres , Scarborough - Steeles",,,
/on/north-york-real-estate/159-brian-dr-n/home/eVbOYEppN0D3x2P0/,"$1,799,000","$1,750,000",Detached,"159 Brian Dr , North York - Pleasant View",,,
/on/richmond-hill-real-estate/507-75-king-william-cres/home/0MWBVyZWw8p7Kemj/,"$548,000","$537,000",Condo Apt,"507 - 75 King William Cres , Richmond Hill - Langstaff",,,
/on/toronto-real-estate/1503-1410-dupont-st/home/gJRv53KBnRP7VPW4/,"$519,000","$526,000",Condo Apt,"1503 - 1410 Dupont St , Toronto - Junction Area",,,
/on/toronto-real-estate/4-binscarth-rd/home/5xLkv3VOKeOYDBNr/,"$7,995,000","$8,100,000",Detached,"4 Binscarth Rd , Toronto - Rosedale-Moore Park",,,
/on/toronto-real-estate/27-rogers-road/home/gAaOyL8NONNyGxMb/,"$900,000","$1,018,000",Detached,"27 Rogers Rd , Toronto - Oakwood Village",,,
/on/mississauga-real-estate/1210-350-webb-dr/home/dXawjy4Z0Xg3rR18/,"$579,000","$565,500",Condo Apt,"1210 - 350 Webb Dr , Mississauga - City Centre",,,
/on/vaughan-real-estate/169-clarence-st/home/JjAXw7Q1ADk7QOzg/,"$1,099,000","$1,220,000",Detached,"169 Clarence St , Vaughan - West Woodbridge",,,
/on/mississauga-real-estate/4307-alta-court/home/MWBVyZ9LlBqYKemj/,"$1,299,000","$1,215,000",Detached,"4307 Alta Crt , Mississauga - Rathwood",,,
/on/toronto-real-estate/285-chisholm-ave/home/b1DBW7RzdDR7qlAp/,"$780,000","$744,550",Detached,"285 Chisholm Ave , Toronto - Woodbine-Lumsden",,,
/on/toronto-real-estate/210-ontario-st/home/a6zqW7de4zP35eZE/,"$895,000","$940,000",Detached,"210 Ontario St , Toronto - Moss Park",,,
/on/toronto-real-estate/22-oriole-gdns/home/GMnKYqpLKRe3w1Qr/,"$2,827,000","$2,827,000",Detached,"22 Oriole Gdns , Toronto - Yonge-St. Clair",,,
/on/ajax-real-estate/73-mcsweeney-cres/home/BDO1w3W9O0Oy8Jg0/,"$859,000","$830,500",Detached,"73 McSweeney Cres , Ajax - Northeast Ajax",,,
/on/vaughan-real-estate/116-18-clark-ave-w/home/knbq6y12P5a7o9DA/,"$639,000","$700,000",Condo Townhouse,"116 - 18 Clark Ave W , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/toronto-real-estate/2004-99-john-st/home/MB5bO3xZDodykWVP/,"$698,000","$825,000",Condo Apt,"2004 - 99 JOHN St , Toronto - Waterfront Communities C1",,,
/on/markham-real-estate/46-larksmere-crt/home/obqB176dwg6YZajD/,"$1,088,000","$1,150,000",Link,"46 Larksmere Crt , Markham - Milliken Mills West",,,
/on/toronto-real-estate/1110-50-east-liberty-st/home/0MWBVyZWnDK7Kemj/,"$918,000","$925,000",Condo Townhouse,"1110 - 50 East Liberty St , Toronto - Niagara",,,
/on/vaughan-real-estate/40-agincourt-rd/home/56k97wqXoo6YKRjD/,"$1,178,000","$1,128,000",Freehold Townhouse,"40 Agincourt Rd , Vaughan - West Woodbridge",,,
/on/etobicoke-real-estate/106-40-panorama-crt/home/weQp5yOaKzG3d0ZE/,"$499,800","$475,000",Condo Apt,"106 - 40 Panorama Crt , Etobicoke - Mount Olive-Silverstone-Jamestown",,,
/on/toronto-real-estate/107-42-curzon-st/home/5xLkv3VQmJx7DBNr/,"$1,395,000","$1,410,000",Condo Townhouse,"107 - 42 Curzon St , Toronto - South Riverdale",,,
/on/north-york-real-estate/home/10QqypN0W863LGlV/,$-,,,"23 John Lindsay Crt , North York - Glenfield-Jane Heights",,,
/on/toronto-real-estate/257-wychwood-ave/home/damgL7AlqE9yZ1MW/,"$1,799,000","$1,785,000",Detached,"257 Wychwood Ave , Toronto - Humewood-Cedarvale",,,
/on/toronto-real-estate/10-innes-ave/home/5xLkv3VvgqQ3DBNr/,"$1,169,000","$1,144,000",Semi-Detached,"10 Innes Ave , Toronto - Corso Italia-Davenport",,,
/on/toronto-real-estate/60-hillary-ave/home/BDO1w3WaxdOy8Jg0/,"$1,029,000","$1,000,000",Freehold Townhouse,"60 Hillary Ave , Toronto - Keelesdale-Eglinton West",,,
/on/toronto-real-estate/1508-20-tubman-ave/home/510Qqyp41M2yLGlV/,"$428,000","$530,000",Condo Apt,"1508 - 20 Tubman Ave , Toronto - Regent Park",,,
/on/scarborough-real-estate/1907-3131-bridletowne-circ/home/1DBW7RDNLXAYqlAp/,"$628,000","$590,000",Condo Apt,"1907 - 3131 Bridletowne Circ , Scarborough - L'Amoreaux",,,
/on/etobicoke-real-estate/40-market-garden-mews/home/BDO1w3WaqVwy8Jg0/,"$1,088,888","$1,035,000",Freehold Townhouse,"40 Market Garden Mews , Etobicoke - Stonegate-Queensway",,,
/on/north-york-real-estate/32-barrydale-cres/home/L4KAX7N6DMV7eRPJ/,"$2,375,000","$2,230,000",Detached,"32 Barrydale Cres , North York - Banbury-Don Mills",,,
/on/markham-real-estate/401-7451-yonge-st/home/xLkv3V9XeZx7DBNr/,"$597,000","$570,000",Condo Apt,"401 - 7451 Yonge St , Markham - Thornhill",,,
/on/toronto-real-estate/88-william-st/home/amgL7A4lobmyZ1MW/,"$1,074,900","$1,053,000",Detached,"88 William St , Toronto - Weston",,,
/on/scarborough-real-estate/1907-3131-bridletowne-circ/home/1DBW7RDNLXAYqlAp/,"$628,000","$590,000",Condo Apt,"1907 - 3131 Bridletowne Circ , Scarborough - L'Amoreaux",,,
/on/toronto-real-estate/88-william-st/home/amgL7A4lobmyZ1MW/,"$1,074,900","$1,053,000",Detached,"88 William St , Toronto - Weston",,,
/on/mississauga-real-estate/363-3055-tomken-rd/home/MB5bO3xQXBgYkWVP/,"$399,900","$435,000",Row/Townhouse,"363 - 3055 Tomken Road , Mississauga - Dixie",,,
/on/scarborough-real-estate/24-pine-ridge-dr/home/owJKR7Pj2pgYXeLP/,"$2,488,000","$2,300,000",Detached,"24 Pine Ridge Dr , Scarborough - Cliffcrest",,,
/on/north-york-real-estate/109-3181-bayview-ave/home/dXze3eKaRopy8m9K/,"$1,280,000","$1,250,000",Condo Apt,"109 - 3181 Bayview Ave , North York - Bayview Village",,,
/on/scarborough-real-estate/28-clyde-rd/home/bqB176WDVLB3ZajD/,"$1,035,000","$1,015,000",Detached,"28 Clyde Rd , Scarborough - Centennial Scarborough",,,
/on/toronto-real-estate/198-first-ave/home/0J6Em7bL5QwYXBeq/,"$1,995,000","$1,980,000",Semi-Detached,"198 First Ave , Toronto - South Riverdale",,,
/on/north-york-real-estate/38-stanwood-cres/home/nM697k5r8ZWYbmwe/,"$1,199,000","$1,173,600",Detached,"38 Stanwood Cres , North York - Humbermede",,,
/on/north-york-real-estate/617-20-bloorview-pl/home/ZNkKJ3J18kx7d4V6/,"$599,000","$570,000",Condo Apt,"617 - 20 Bloorview Pl , North York - Don Valley Village",,,
/on/toronto-real-estate/23-south-dr/home/0A9X3jPrVjmyvgxV/,"$6,995,000","$6,699,000",Detached,"23 South Dr , Toronto - Rosedale-Moore Park",,,
/on/toronto-real-estate/103-5-massey-sq/home/10QqypNP0Ga3LGlV/,"$339,999","$330,000",Condo Apt,"103 - 5 Massey Sq , Toronto - Crescent Town",,,
/on/etobicoke-real-estate/1303-50-thomas-riley-rd/home/5xLkv3VR2Lm3DBNr/,"$609,900","$609,000",Condo Apt,"1303 - 50 Thomas Riley Rd , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/25-yarrow-rd/home/BDO1w3W99ndy8Jg0/,"$988,000","$950,000",Detached,"25 Yarrow Rd , Toronto - Keelesdale-Eglinton West",,,
/on/scarborough-real-estate/33-conlins-rd/home/ZEXrx30a5gYOklNq/,"$1,190,000","$1,452,000",Detached,"33 Conlins Rd , Scarborough - Highland Creek",,,
/on/toronto-real-estate/2107-100-harbour-st/home/VaD6p78elvw3wRQr/,"$565,000","$560,000",Condo Apt,"2107 - 100 Harbour St , Toronto - Waterfront Communities C1",,,
/on/etobicoke-real-estate/1602-820-burnhamthorpe-rd/home/LzQ1y5E98AnyqdeK/,"$614,900","$600,000",Condo Apt,"1602 - 820 BURNHAMTHORPE Rd , Etobicoke - Markland Wood",,,
/on/north-york-real-estate/524-38-monte-kwinter-crt/home/MWBVyZ9L8X5YKemj/,"$514,000","$505,000",Condo Apt,"524 - 38 Monte Kwinter Crt , North York - Clanton Park",,,
/on/etobicoke-real-estate/34-alhart-dr/home/B5bO3xXqbbV3kWVP/,"$949,000","$920,000",Detached,"34 Alhart Dr , Etobicoke - Thistletown-Beaumonde Heights",,,
/on/scarborough-real-estate/901-330-alton-towers-circ/home/L4KAX7NNBNJ7eRPJ/,"$535,500","$550,000",Condo Apt,"901 - 330 Alton Towers Circ , Scarborough - Milliken",,,
/on/mississauga-real-estate/991-indian-rd-n/home/RdXze3eJLDoY8m9K/,"$2,998,850","$2,810,000",Detached,"991 Indian Rd , Mississauga - Lorne Park",,,
/on/etobicoke-real-estate/1602-820-burnhamthorpe-rd/home/LzQ1y5E98AnyqdeK/,"$614,900","$600,000",Condo Apt,"1602 - 820 BURNHAMTHORPE Rd , Etobicoke - Markland Wood",,,
/on/scarborough-real-estate/604-121-trudelle-st/home/6VLaGyG29v1YW1ZD/,"$499,000","$540,000",Condo Apt,"604 - 121 Trudelle St , Scarborough - Eglinton East",,,
/on/etobicoke-real-estate/304-710-humberwood-blvd/home/gJRv53KvOxP7VPW4/,"$675,999","$655,000",Condo Apt,"304 - 710 Humberwood Blvd , Etobicoke - West Humber-Clairville",,,
/on/north-york-real-estate/38-summerside-cres/home/GMnKYqpkz4K3w1Qr/,"$1,350,000","$1,310,000",Detached,"38 Summerside Cres , North York - Hillcrest Village",,,
/on/richmond-hill-real-estate/35-oatlands-cres/home/eQp5yO8ap6b7d0ZE/,"$2,199,000","$1,920,000",Detached,"35 Oatlands Cres , Richmond Hill - Mill Pond",,,
/on/etobicoke-real-estate/41-ladbrooke-rd/home/XeEn7X6OJgEYrPo8/,"$999,999","$1,060,000",Detached,"41 Ladbrooke Rd , Etobicoke - Willowridge-Martingrove-Richview",,,
/on/north-york-real-estate/201-150-fairview-mall-dr/home/a6zqW7d2zGvY5eZE/,"$599,000","$639,000",Condo Apt,"201 - 150 Fairview Mall Dr , North York - Don Valley Village",,,
/on/scarborough-real-estate/19-horton-blvd/home/mLzQ1y5DJBkYqdeK/,"$1,129,000","$1,110,000",Detached,"19 Horton Blvd , Scarborough - Eglinton East",,,
/on/toronto-real-estate/39-south-kingsway-way/home/VgAaOyLXPnKyGxMb/,"$1,275,000","$1,210,000",Detached,"39 South Kingsway , Toronto - High Park-Swansea",,,
/on/vaughan-real-estate/54-zachary-pl/home/Vwod7vrQa0875mGN/,"$1,228,888","$1,220,000",Freehold Townhouse,"54 Zachary Pl , Vaughan - Vellore Village",,,
/on/toronto-real-estate/1112-4-park-vista-dr/home/mLzQ1y50Kz9YqdeK/,"$455,900","$442,000",Condo Apt,"1112 - 4 Park Vista , Toronto - O'Connor-Parkview",,,
/on/vaughan-real-estate/1206e-20-gatineau-dr/home/Xawjy41wOaw7rR18/,"$828,000","$804,000",Condo Apt,"1206E - 20 Gatineau Dr , Vaughan - Beverley Glen",,,
/on/north-york-real-estate/60-parkchester-rd/home/JRv53KDNVRPYVPW4/,"$1,064,000","$1,010,000",Detached,"60 Parkchester Rd , North York - Brookhaven-Amesbury",,,
/on/scarborough-real-estate/604-1200-bridletowne-circ/home/obqB176azQMyZajD/,"$479,900","$479,900",Condo Apt,"604 - 1200 Bridletowne Circ , Scarborough - L'Amoreaux",,,
/on/etobicoke-real-estate/46-foch-ave/home/b1DBW7RQBJEyqlAp/,"$999,999","$1,285,000",Semi-Detached,"46 Foch Ave , Etobicoke - Alderwood",,,
/on/toronto-real-estate/55-camberwell-rd/home/J6Em7bnapLx7XBeq/,"$999,999","$1,100,000",Detached,"55 Camberwell Rd , Toronto - Humewood-Cedarvale",,,
/on/toronto-real-estate/253-st-clements-ave/home/MB5bO3xPAl63kWVP/,"$4,395,000","$4,180,000",Detached,"253 St Clements Ave , Toronto - Yonge-Eglinton",,,
/on/vaughan-real-estate/610-7895-jane-st/home/EeVbOYEdobV3x2P0/,"$449,999","$440,000",Condo Apt,"610 - 7895 Jane St , Vaughan - Concord",,,
/on/etobicoke-real-estate/71-neilson-dr/home/4KAX7NO2kNq3eRPJ/,"$1,748,000","$1,640,000",Detached,"71 Neilson Dr , Etobicoke - Markland Wood",,,
/on/north-york-real-estate/57-regent-rd/home/K8OgYBVOadXYJmG2/,"$1,249,900","$1,100,000",Detached,"57 Regent Rd , North York - Downsview-Roding-CFB",,,
/on/scarborough-real-estate/1417-2460-eglinton-ave-e/home/kbEDRYaLrN631VaB/,"$439,000","$410,000",Condo Apt,"1417 - 2460 Eglinton Ave E , Scarborough - Eglinton East",,,
/on/markham-real-estate/106-charles-brown-rd/home/zVwod7vVj4G75mGN/,"$1,100,000","$1,110,000",Semi-Detached,"106 Charles Brown Rd , Markham - Cedarwood",,,
/on/scarborough-real-estate/1606-1328-birchmount-rd/home/x9w8o3mKKjdyGKjm/,"$460,000","$450,000",Condo Apt,"1606 - 1328 Birchmount Rd , Scarborough - Wexford-Maryvale",,,
/on/scarborough-real-estate/26-l-amoreaux-dr/home/b1DBW7RD46dYqlAp/,"$968,000","$938,000",Freehold Townhouse,"26 L'Amoreaux Dr , Scarborough - L'Amoreaux",,,
/on/toronto-real-estate/253-st-clements-ave/home/MB5bO3xPAl63kWVP/,"$4,395,000","$4,180,000",Detached,"253 St Clements Ave , Toronto - Yonge-Eglinton",,,
/on/toronto-real-estate/736-crawford-st/home/0Zaw5Yo2RP63n961/,"$2,595,000","$2,440,000",Triplex,"736 Crawford St , Toronto - Dovercourt-Wallace Emerson-Junction",,,
/on/markham-real-estate/53-vettese-crt/home/5xLkv3VV5Dz3DBNr/,"$969,000","$1,020,000",Freehold Townhouse,"53 Vettese Crt , Markham - Box Grove",,,
/on/etobicoke-real-estate/814-2267-lake-shore-blvd-w/home/obqB176LdqwYZajD/,"$699,000","$590,000",Condo Apt,"814 - 2267 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/scarborough-real-estate/4-benorama-cres/home/Xawjy41wzP67rR18/,"$998,888","$985,000",Detached,"4 Benorama Cres , Scarborough - Woburn",,,
/on/mississauga-real-estate/4226-tea-garden-circ/home/JjAXw7QLOj1yQOzg/,"$1,188,888","$1,150,000",Detached,"4226 Tea Garden Circ , Mississauga - Creditview",,,
/on/north-york-real-estate/1539-5-everson-dr/home/MB5bO3xv0nkykWVP/,"$688,800","$683,000",Condo Townhouse,"1539 - 5 Everson Dr , North York - Willowdale East",,,
/on/north-york-real-estate/704-18-concorde-pl/home/damgL7Aj8B23Z1MW/,"$699,900","$667,500",Condo Apt,"704 - 18 Concorde Pl , North York - Banbury-Don Mills",,,
/on/toronto-real-estate/278-gledhill-ave/home/XeEn7X6OgX0YrPo8/,"$929,000","$902,100",Detached,"278 Gledhill Ave , Toronto - Woodbine-Lumsden",,,
/on/toronto-real-estate/1625-77-maitland-pl/home/NAKv53DrnbWyMnxB/,"$709,000","$698,000",Condo Apt,"1625 - 77 Maitland Pl , Toronto - Cabbagetown-South St. James Town",,,
/on/toronto-real-estate/1112-4-park-vista-dr/home/mLzQ1y50Kz9YqdeK/,"$455,900","$442,000",Condo Apt,"1112 - 4 Park Vista , Toronto - O'Connor-Parkview",,,
/on/vaughan-real-estate/28-white-blvd/home/4KAX7NOddnJ3eRPJ/,"$1,299,990","$1,240,000",Detached,"28 White Blvd , Vaughan - Brownridge",,,
/on/richmond-hill-real-estate/23-highgrove-cres/home/kbEDRYaevnOY1VaB/,"$1,999,888","$2,250,000",Detached,"23 Highgrove Cres , Richmond Hill - Mill Pond",,,
/on/vaughan-real-estate/91-bayhampton-cres/home/BGMnKYqeEGRYw1Qr/,"$1,591,000","$1,585,000",Detached,"91 Bayhampton Cres , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/vaughan-real-estate/725-99-eagle-rock-way/home/0MWBVyZzAK4yKemj/,"$799,800","$780,000",Condo Apt,"725 - 99 Eagle Rock Way , Vaughan - Maple",,,
/on/toronto-real-estate/611-152-st-patrick-st-e/home/obqB176zbzw7ZajD/,"$519,900","$507,500",Condo Apt,"611 - 152 St Patrick St , Toronto - Kensington-Chinatown",,,
/on/toronto-real-estate/611-152-st-patrick-st-e/home/obqB176zbzw7ZajD/,"$519,900","$507,500",Condo Apt,"611 - 152 St Patrick St , Toronto - Kensington-Chinatown",,,
/on/vaughan-real-estate/725-99-eagle-rock-way/home/0MWBVyZzAK4yKemj/,"$799,800","$780,000",Condo Apt,"725 - 99 Eagle Rock Way , Vaughan - Maple",,,
/on/toronto-real-estate/3705-2221-yonge-st/home/VaD6p782496YwRQr/,"$499,900","$560,000",Condo Apt,"3705 - 2221 Yonge St , Toronto - Mount Pleasant West",,,
/on/scarborough-real-estate/18-snowball-cres/home/NkKJ3JdNkO9yd4V6/,"$958,000","$963,800",Detached,"18 Snowball Cres , Scarborough - Malvern",,,
/on/toronto-real-estate/115-1-2-marlborough-ave/home/RdXze3eP9qo78m9K/,"$2,299,000","$2,350,000",Semi-Detached,"115 1/2 Marlborough Ave , Toronto - Annex",,,
/on/toronto-real-estate/3912-19-bathurst-st/home/0Zaw5YobLWL3n961/,"$799,000","$775,000",Condo Apt,"3912 - 19 Bathurst St , Toronto - Waterfront Communities C1",,,
/on/etobicoke-real-estate/2347-25-viking-lane/home/r56k97wkq5P7KRjD/,"$648,000","$638,000",Condo Apt,"2347 - 25 Viking Lane , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/485-lauder-ave/home/MB5bO3xaWVLYkWVP/,"$1,049,900","$999,999",Detached,"485 Lauder Ave , Toronto - Oakwood Village",,,
/on/toronto-real-estate/675-old-weston-rd/home/XRla7gxQ5n53jEvL/,"$899,900","$750,000",Semi-Detached,"675 Old Weston Rd , Toronto - Weston-Pellam Park",,,
/on/toronto-real-estate/16-grandview-ave/home/RdXze3eEqBe38m9K/,"$2,125,000","$1,950,000",Semi-Detached,"16 Grandview Ave , Toronto - North Riverdale",,,
