
"$9,500/Monthly","1010 - 455 WELLINGTON STREET WToronto (Waterfront Communities), Ontario M5V0V3",C10442843,LIVING REALTY INC.,Brokerage,"8 STEELCASE RD W UNIT AMARKHAM, Ontario L3R1B2",Single Family,Apartment,,2000 - 2249 sqft,Waterfront Communities C1,Condominium/Strata,,Underground,8 hours,2.0,3.0,1.0,Oven - Built-In,Carpet Free,"Security/Concierge, Exercise Centre, Party Room, Separate Heating Controls, Separate Electricity Meters",Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,,,Del Property Management,1.0,,1.0,Hardwood,,,,,,,,,,,,"Park, Public Transit",,,,,,,Outdoor pool,,,,,,,,,,,,High Speed Internet,,,,,,,,,,455 wellington street w,43.6435087,-79.39656389999999
"$4,950/Monthly","53 ALCORN AVENUEToronto (Yonge-St. Clair), Ontario M4V1E5",C10442846,SAGE REAL ESTATE LIMITED,Brokerage,"2010 YONGE STREETTORONTO, Ontario M4S1Z9",Single Family,House,2.0,1500 - 2000 sqft,Yonge-St. Clair,Freehold,,,8 hours,3.0,2.0,1.0,,,,Central air conditioning,Forced air (Natural gas),Brick,,,,,0.0,,,Hardwood,,16.5 x 78.8 FT,,N/A (Unfinished),Semi-detached,,,,,Sanitary sewer,Municipal water,"Park, Public Transit, Schools",,"16 ft ,6 in","78 ft ,9 in",Poured Concrete,,,,,,,,,,,,,,,,,,,,,,,,,"st. clair), ontario m4v1e5",43.6814987,-79.39405599999999
"$3,500/Monthly","MAIN FL - 23 ROYCREST AVENUEToronto (Lansing-Westgate), Ontario M2N1R1",C10442822,CENTURY 21 LANDUNION HOMENET REALTY INC.,Brokerage,"4248 14TH AVENUEMARKHAM, Ontario L3R0J3",Single Family,House,1.0,,Lansing-Westgate,Freehold,,Detached Garage,8 hours,5.0,1.0,,"Dryer, Refrigerator, Stove, Washer","Irregular lot size, Carpet Free, In suite Laundry",,Central air conditioning,Forced air (Natural gas),Concrete,,,,,4.0,,,,,30.08 x 247.91 FT,,,Detached,Bungalow,,,1.0,Sanitary sewer,Municipal water,,,30 ft,"247 ft ,10 in",Concrete,,,,,,,,,,,,,,,,,,,,,,,,,23 roycrest avenue,43.7579796,-79.4281434
"$2,590/Monthly","1019 - 30 TRETTI WAYToronto (Clanton Park), Ontario M3H0E3",C10442825,FIRST CLASS REALTY INC.,Brokerage,"7481 WOODBINE AVE #203MARKHAM, Ontario L3R2W1",Single Family,Apartment,,500 - 599 sqft,Clanton Park,Condominium/Strata,,Underground,8 hours,2.0,1.0,,,Carpet Free,"Security/Concierge, Exercise Centre, Party Room, Visitor Parking",Central air conditioning,Forced air (Natural gas),"Brick, Concrete","Pet Restrictions, Community Centre",,,Diamond Property Services Inc,1.0,City view,,,,,,,,,,,,,,"Hospital, Public Transit, Schools",,,,,,,,,Landscaped,,,,,,,,,,,,,,,,,,,,30 tretti way,43.7329753,-79.4486331
"$3,000/Monthly","1105 - 88 PALACE PIER COURTToronto (Mimico), Ontario M8V4C2",W10442796,ON THE BLOCK,Brokerage,"8611 WESTON RD #31WOODBRIDGE, Ontario L4L9P1",Single Family,Apartment,,800 - 899 sqft,Mimico,Condominium/Strata,,Underground,9 hours,2.0,2.0,,,"Balcony, Carpet Free, In suite Laundry","Car Wash, Exercise Centre, Party Room, Visitor Parking, Storage - Locker, Security/Concierge",Central air conditioning,,Concrete,Pet Restrictions,,,Crossbridge Condo Services,1.0,"Lake view, City view",,Vinyl,,,,,,,Security system,,,,,"Public Transit, Park",,,,,,,Indoor pool,,,,,,,,,,,,,,,,,,,,,,88 palace pier court,43.6308105,-79.4753542
"$599,000","1010 - 20 EDGECLIFFE GOLFWAYToronto (Flemingdon Park), Ontario M3C3A4",C10441357,CENTURY 21 PERCY FULTON LTD.,Brokerage,"2911 KENNEDY ROADTORONTO, Ontario M1V1S8",Single Family,Apartment,,1000 - 1199 sqft,Flemingdon Park,Condominium/Strata,"$1,781.07 (CAD)",Underground,1 day,3.0,2.0,1.0,,,"Exercise Centre, Sauna, Visitor Parking",Central air conditioning,Forced air (Natural gas),Brick,Pet Restrictions,$859.95 (CAD) Monthly,"Cable TV, Common Area Maintenance, Heat, Electricity, Insurance, Parking, Water",GPM Property Management - 416-467-8600,1.0,,,Vinyl,,,,,,,,,,,,,,,,,,,Indoor pool,,,,,,,,,,,,,,,,,,,,,,20 edgecliffe golfway,43.71955579999999,-79.3250352
"$948,000","312 - 70 QUEENS WHARF ROADToronto (Waterfront Communities), Ontario M5V0J2",C10441080,TAZA REAL ESTATE,Brokerage,"108 FORT YORK BLVDTORONTO, Ontario M5V4A7",Single Family,Apartment,,1000 - 1199 sqft,Waterfront Communities C1,Condominium/Strata,"$4,420.80 (CAD)",Underground,1 day,3.0,2.0,,,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$966.21 (CAD) Monthly,"Common Area Maintenance, Heat, Insurance, Parking, Water",Crossbridge Property Management,1.0,,,Laminate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70 queens wharf road,43.6385212,-79.39945449999999
"$488,880","406 - 5 ST JOSEPH STREETToronto (Bay Street Corridor), Ontario M4Y1J6",C10441086,BAY STREET GROUP INC.,Brokerage,"8300 WOODBINE AVE STE 500MARKHAM, Ontario L3R9Y7",Single Family,Apartment,,,Bay Street Corridor,Condominium/Strata,"$1,728.78 (CAD)",,1 day,,1.0,,,,"Security/Concierge, Exercise Centre, Party Room",Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$267.57 (CAD) Monthly,"Common Area Maintenance, Heat, Insurance, Water",First Service Residential,0.0,,,Laminate,,,,,,,,,,,,"Hospital, Place of Worship, Public Transit, Schools",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 st joseph street,43.6657586,-79.3856777
"$549,900","1808 - 5 SOUDAN AVENUEToronto (Mount Pleasant West), Ontario M4S0B1",C10441089,CENTURY 21 MYPRO REALTY,Brokerage,"3000 HIGHWAY 7 E #201MARKHAM, Ontario L3R6E1",Single Family,Apartment,,500 - 599 sqft,Mount Pleasant West,Condominium/Strata,"$2,092.10 (CAD)",Underground,1 day,1.0,1.0,,"Oven - Built-In, Dishwasher, Dryer, Freezer, Hood Fan, Microwave, Refrigerator, Stove, Washer",Balcony,"Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$408.58 (CAD) Monthly,"Common Area Maintenance, Insurance",First Service Residential,0.0,,1.0,Laminate,,,,,,,,,,,,"Public Transit, Schools",,,,,,,Outdoor pool,,,,,,,,,,,,,,,,,,,,,,5 soudan avenue,43.70432539999999,-79.39716709999999
"$979,000","14 GRAY AVENUEToronto (Rockcliffe-Smythe), Ontario M6N4S6",W10441029,ROYAL LEPAGE YOUR COMMUNITY REALTY,Brokerage,"9411 JANE STREETVAUGHAN, Ontario L6A4J3",Single Family,House,2.0,,Rockcliffe-Smythe,Freehold,"$3,462 (CAD)",,1 day,3.0,2.0,,"Water Heater, Dishwasher, Dryer, Microwave, Range, Refrigerator, Stove, Washer, Window Coverings","Flat site, Lighting, Carpet Free",,Central air conditioning,Forced air (Natural gas),Brick,,,,,2.0,,,Vinyl,"Deck, Porch",25 x 100 FT,Separate entrance,N/A (Finished),Detached,,Smoke Detectors,,,Sanitary sewer,Municipal water,"Park, Public Transit, Schools",Fenced yard,25 ft,100 ft,Block,,,,,,,,,,,,,,,,,,,,,,,,,"smythe), ontario m6n4s6",43.6813112,-79.4937003
"$1,198,000","60A SENTINEL ROADToronto (York University Heights), Ontario M3J3T6",W10441033,CENTURY 21 LEADING EDGE REALTY INC.,Brokerage,"1053 MCNICOLL AVENUETORONTO, Ontario M1W3W6",Single Family,House,,1500 - 2000 sqft,York University Heights,Freehold,"$3,800 (CAD)",Garage,1 day,4.0,3.0,,,,,Central air conditioning,Forced air (Natural gas),Brick,,,,,6.0,,1.0,,,30.6 x 111.4 FT,Walk out,N/A (Finished),Semi-detached,,,,,Sanitary sewer,Municipal water,,,"30 ft ,7 in","111 ft ,4 in",Unknown,,Residential,,Backsplit,,,,,,,,,,,,,,,,,,,,,60a sentinel road,43.7662073,-79.5014264
"$500,000","306 - 1060 SHEPPARD AVENUE WToronto (York University Heights), Ontario M3J0G7",W10441023,ROYAL LEPAGE SIGNATURE REALTY,Brokerage,"8 SAMPSON MEWS SUITE 201 THE SHOPS AT DON MILLSTORONTO, Ontario M3C0H5",Single Family,Apartment,,500 - 599 sqft,York University Heights,Condominium/Strata,"$2,009.97 (CAD)",Underground,1 day,1.0,1.0,,"Blinds, Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer","Lighting, Balcony","Security/Concierge, Exercise Centre, Sauna, Visitor Parking",Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$400.44 (CAD) Monthly,"Heat, Water, Common Area Maintenance, Insurance, Parking",Nadlan-Harris Property Management Inc. 416-546-6959,1.0,,,"Laminate, Ceramic",,,,,,,Alarm system,,,,,"Park, Public Transit",,,,,,,Indoor pool,,Landscaped,,,,,,,,,,,,,,,,,,,,1060 sheppard avenue w,43.7506089,-79.46386890000001
"$399,999","713 - 10 MARTHA EATON WAYToronto (Brookhaven-Amesbury), Ontario M6M5B3",W10441020,RE/MAX COMMUNITY REALTY INC.,Brokerage,"203 - 1265 MORNINGSIDE AVETORONTO, Ontario M1B3V9",Single Family,Apartment,,1000 - 1199 sqft,Brookhaven-Amesbury,Condominium/Strata,"$1,280.37 (CAD)",Underground,1 day,3.0,2.0,1.0,"Dishwasher, Dryer, Refrigerator, Stove, Washer",Balcony,Visitor Parking,Central air conditioning,Forced air (Natural gas),Brick,Pet Restrictions,$821.58 (CAD) Monthly,"Heat, Water, Common Area Maintenance, Insurance",Whitehill Residential,2.0,,,,,,,,,,,,,,,Public Transit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 martha eaton way,43.69730999999999,-79.48989999999999
"$449,999","103 - 5155 SHEPPARD AVENUE EToronto (Malvern), Ontario M1B0C8",E10441039,SUTTON GROUP OLD MILL REALTY INC.,Brokerage,"74 JUTLAND RD #40TORONTO, Ontario M8Z0G7",Single Family,Apartment,,600 - 699 sqft,Malvern,Condominium/Strata,"$1,872.84 (CAD)",Underground,1 day,2.0,1.0,,"Dishwasher, Dryer, Refrigerator, Stove, Washer",In suite Laundry,"Exercise Centre, Party Room, Visitor Parking",Central air conditioning,Forced air (Natural gas),Brick,"Pet Restrictions, Community Centre",$379.16 (CAD) Monthly,"Insurance, Parking","GPM Property Management, 647-347-9940",1.0,,,Ceramic,,,,,,,,,,,,"Schools, Hospital, Park, Public Transit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155 sheppard avenue e,43.7939684,-79.2365674
"$1,099,000","602 - 1316 KINGSTON ROADToronto (Birchcliffe-Cliffside), Ontario M1N1P6",E10441027,RARE REAL ESTATE,Brokerage,"613 KING ST WESTTORONTO, Ontario M5V1M5",Single Family,Apartment,,1000 - 1199 sqft,Birchcliffe-Cliffside,Condominium/Strata,"$12,265.50 (CAD)",Underground,1 day,2.0,2.0,,"Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer",,Storage - Locker,Central air conditioning,Forced air (Natural gas),"Aluminum siding, Brick",Pet Restrictions,"$1,266.84 (CAD) Monthly","Common Area Maintenance, Insurance, Parking",Stronghold Property Management,1.0,,,"Laminate, Tile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316 kingston road,43.6850421,-79.2754071
"$1,589,000","265 HASTINGS AVENUEToronto (South Riverdale), Ontario M4L2L9",E10441028,RE/MAX HALLMARK REALTY LTD.,Brokerage,"785 QUEEN ST EASTTORONTO, Ontario M4M1H5",Single Family,House,3.0,,South Riverdale,Freehold,"$6,938.30 (CAD)",,1 day,3.0,4.0,1.0,,"Lane, Sump Pump",,Central air conditioning,Forced air (Natural gas),"Wood, Stucco",,,,,2.0,,1.0,"Bamboo, Hardwood",Shed,25 x 120 FT,,N/A (Finished),Detached,,,,,Sanitary sewer,Municipal water,"Public Transit, Park",,25 ft,120 ft,Poured Concrete,,,,,,,,,,,,,,,,,,,,,,,,,265 hastings avenue,43.67127259999999,-79.33192989999999
"$620,000","523 - 270 WELLINGTON STREET WToronto (Waterfront Communities), Ontario M5V2V5",C10441026,CHESTNUT PARK REAL ESTATE LIMITED,Brokerage,"1300 YONGE ST GROUND FLRTORONTO, Ontario M4T1X3",Single Family,Apartment,,600 - 699 sqft,Waterfront Communities C1,Condominium/Strata,"$2,338.15 (CAD)",Underground,1 day,1.0,1.0,,"Dishwasher, Dryer, Refrigerator, Stove, Washer","Balcony, In suite Laundry",Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,Pet Restrictions,$813.50 (CAD) Monthly,"Heat, Electricity, Water, Common Area Maintenance, Parking",Wilson Blanchard Management Ltd.,1.0,,1.0,"Hardwood, Tile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270 wellington street w,43.6447095,-79.3918782
"$1,499,000","327 CONCORD AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H2P7",W10440998,RE/MAX ULTIMATE JULIE SEO REALTY,Brokerage,,Single Family,Triplex,2.5,,Dovercourt-Wallace Emerson-Junction,,"$5,865.37 (CAD)",,1 day,4.0,3.0,,,,Separate Electricity Meters,Wall unit,Baseboard heaters (Electric),Brick,,,,,2.0,,,,,16.83 x 62 FT,Apartment in basement,N/A (Finished),,,,,,Sanitary sewer,Municipal water,,,"16 ft ,9 in",62 ft,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,327 concord avenue,43.6627088,-79.42705529999999
"$2,399,000","47 CLAVER AVENUEToronto (Yorkdale-Glen Park), Ontario M6B2V9",W10440961,HARVEY KALLES REAL ESTATE LTD.,Brokerage,"2145 AVENUE ROADTORONTO, Ontario M5M4B2",Single Family,Duplex,2.0,,Yorkdale-Glen Park,,"$7,868 (CAD)",Garage,1 day,8.0,8.0,1.0,"Dryer, Hood Fan, Range, Refrigerator, Stove, Washer, Window Coverings",,,Central air conditioning,Forced air (Natural gas),Brick,Community Centre,,,,9.0,,1.0,"Hardwood, Ceramic",,75 x 102 FT,"Apartment in basement, Separate entrance",,,,,,,Sanitary sewer,Municipal water,"Hospital, Park, Public Transit, Schools",,75 ft,102 ft,,,,,,,,,,,,,,,,,,,,,,,,,,"glen park), ontario m6b2v9",43.7130963,-79.4502594
"$1,064,900","601 - 1316 KINGSTON ROADToronto (Birchcliffe-Cliffside), Ontario M1N1P6",E10441003,RARE REAL ESTATE,Brokerage,"613 KING ST WESTTORONTO, Ontario M5V1M5",Single Family,Row / Townhouse,,1000 - 1199 sqft,Birchcliffe-Cliffside,Condominium/Strata,"$11,965.50 (CAD)",Underground,1 day,2.0,2.0,,"Dishwasher, Dryer, Microwave, Oven, Refrigerator, Washer",,Storage - Locker,Central air conditioning,Forced air (Natural gas),"Aluminum siding, Brick",Pet Restrictions,"$1,198.97 (CAD) Monthly","Common Area Maintenance, Insurance, Parking",Stronghold Property Management,1.0,,,"Laminate, Tile",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316 kingston road,43.6850421,-79.2754071
"$799,999","739 VAUGHAN ROADToronto (Oakwood Village), Ontario M6E2Z2",C10440982,RE/MAX REALTY SPECIALISTS INC.,Brokerage,"4310 SHERWOODTOWNE BLVD 200AMISSISSAUGA, Ontario L4Z4C4",Single Family,House,1.0,,Oakwood Village,Freehold,"$4,012 (CAD)",,1 day,2.0,1.0,,Water Heater,,,Central air conditioning,Forced air (Natural gas),Brick,,,,,1.0,,,Laminate,,25 x 100 FT,,N/A (Unfinished),Detached,Bungalow,,,,Sanitary sewer,Municipal water,,,25 ft,100 ft,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,739 vaughan road,43.6946459,-79.44627899999999
"$1,175,000","201 - 42 CAMDEN STREETToronto (Waterfront Communities), Ontario M5V1V1",C10440983,THE GREENHEART GROUP,Brokerage,"72 LAKESHORE RD EMISSISSAUGA, Ontario L5G1E1",Single Family,Apartment,,1000 - 1199 sqft,Waterfront Communities C1,Condominium/Strata,"$4,127.22 (CAD)",Underground,1 day,2.0,2.0,,"Blinds, Dishwasher, Dryer, Microwave, Refrigerator, Stove, Washer, Window Coverings",,Storage - Locker,Central air conditioning,Heat Pump (Natural gas),Concrete,Pet Restrictions,"$1,192.67 (CAD) Monthly","Water, Common Area Maintenance, Parking, Insurance",Performance Property Management,1.0,,,Hardwood,,,,,,Loft,Security system,,,,,"Hospital, Park, Public Transit, Place of Worship, Schools",,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 camden street,43.6470844,-79.3979108
"$499,000","1501 - 110 CHARLES STREET EToronto (Church-Yonge Corridor), Ontario M4Y1T5",C10440990,RIGHT AT HOME REALTY,Brokerage,"480 EGLINTON AVE WESTMISSISSAUGA, Ontario L5R0G2",Single Family,Apartment,,500 - 599 sqft,Church-Yonge Corridor,Condominium/Strata,"$2,374.76 (CAD)",,1 day,1.0,1.0,,"Dryer, Microwave, Range, Refrigerator, Stove, Washer, Window Coverings",Balcony,Separate Heating Controls,Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$385.93 (CAD) Monthly,"Heat, Water, Insurance, Common Area Maintenance",Crossbridge Condo Services 416-922-9180,0.0,,,Laminate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 charles street e,43.66999,-79.380269
"$1,650,000","E - 346 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M4Y2G6",C10440981,NEW ERA REAL ESTATE,Brokerage,"171 LAKESHORE RD E #14MISSISSAUGA, Ontario L5G4T9",Single Family,Row / Townhouse,3.0,1500 - 2000 sqft,Church-Yonge Corridor,Freehold,"$7,947 (CAD)",Carport,1 day,3.0,3.0,,"Dryer, Furniture, Microwave, Refrigerator, Stove, Washer","Lane, Carpet Free",,Central air conditioning,Forced air (Natural gas),Brick Facing,,,,,1.0,,1.0,,,25 x 25.3 FT|under 1/2 acre,,N/A (Finished),Attached,,,,,Sanitary sewer,Municipal water,"Park, Public Transit, Schools",,25 ft,"25 ft ,3 in",Unknown,"Cable (Installed), Sewer (Installed)",,,,,,,,,,,,,,,,,,,,,,,,346 jarvis street,43.6631994,-79.3773095
"$1,399,000","2 NORCROSS ROADToronto (Clanton Park), Ontario M3H2R4",C10440955,RE/MAX REALTRON REALTY INC.,Brokerage,"2815 BATHURST STREETTORONTO, Ontario M6B3A4",Single Family,House,,,Clanton Park,Freehold,"$5,550.65 (CAD)",Garage,1 day,3.0,3.0,1.0,"Dishwasher, Dryer, Refrigerator, Stove, Washer",,,Central air conditioning,Forced air (Natural gas),Brick,,,,,3.0,,,"Hardwood, Laminate",,61.94 x 101.31 FT,,N/A (Finished),Detached,,,,,Sanitary sewer,Municipal water,,,"61 ft ,11 in","101 ft ,3 in",Unknown,,,,Sidesplit,,,,,,,,,,,,,,,,,,,,,2 norcross road,43.7518208,-79.4517286
"$2,775,000","59 MONTRESSOR DRIVEToronto (St. Andrew-Windfields), Ontario M2P1Z3",C10440953,RE/MAX REALTRON BARRY COHEN HOMES INC.,Brokerage,"309 YORK MILLS RO UNIT 7TORONTO, Ontario M2L1L3",Single Family,House,2.0,,St. Andrew-Windfields,Freehold,"$10,493.29 (CAD)",Garage,1 day,4.0,4.0,1.0,"Dishwasher, Window Coverings",,,Central air conditioning,Forced air (Natural gas),Brick,,,,,8.0,,,"Hardwood, Ceramic",,69.6 x 127.84 FT ; Rear Width 72.91' - South Depth 122.73',,N/A (Finished),Detached,,,,,Sanitary sewer,Municipal water,"Park, Public Transit, Schools",,"69 ft ,7 in","127 ft ,10 in",Poured Concrete,,,,,,,,,,,,,,,,,,,,,,,,,"windfields), ontario m2p1z3",43.75843769999999,-79.3914343
"$740,000","LPH 6 - 1 AVONDALE AVENUEToronto (Willowdale East), Ontario M2N7J1",C10440933,RE/MAX EXCEL REALTY LTD.,Brokerage,"120 WEST BEAVER CREEK RD #23RICHMOND HILL, Ontario L4B1L2",Single Family,,,800 - 899 sqft,Willowdale East,Condominium/Strata,"$2,718.10 (CAD)",Attached Garage,1 day,1.0,2.0,1.0,"Blinds, Dishwasher, Dryer, Hood Fan, Refrigerator, Stove, Washer",In suite Laundry,Storage - Locker,Central air conditioning,Forced air (Natural gas),"Concrete, Stone",Pet Restrictions,"$1,010.85 (CAD) Monthly","Insurance, Common Area Maintenance, Water, Parking",Del Property Management,1.0,"City view, Unobstructed Water View",1.0,Hardwood,,,,,,Loft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 avondale avenue,43.7581513,-79.40946029999999
"$999,000","19 MARTINI DRIVEToronto (Brookhaven-Amesbury), Ontario M6M4X4",W10440915,RIGHT AT HOME REALTY,Brokerage,"480 EGLINTON AVE WEST #30106498MISSISSAUGA, Ontario L5R0G2",Single Family,House,2.0,,Brookhaven-Amesbury,Freehold,"$3,726.55 (CAD)",Detached Garage,1 day,3.0,2.0,,"Central Vacuum, Water Heater",,,Central air conditioning,Forced air (Natural gas),Brick,,,,,5.0,,,"Hardwood, Carpeted",,31 x 121.94 FT,,N/A (Finished),Semi-detached,,,,,Sanitary sewer,Municipal water,"Hospital, Place of Worship, Public Transit, Schools",Fenced yard,31 ft,"121 ft ,11 in",Block,"Cable (Available), Sewer (Installed)",,,,,,,,,,,,,,,,,,,,,,,,"amesbury), ontario m6m4x4",43.7021881,-79.501145
"$3,750,000","84 BLANTYRE AVENUEToronto (Birchcliffe-Cliffside), Ontario M1N2R5",E10440897,ROYAL LEPAGE TERREQUITY REALTY,Brokerage,"6 YONGE STREETTORONTO, Ontario M5E0E9",Single Family,House,2.0,,Birchcliffe-Cliffside,Freehold,"$13,254 (CAD)",Detached Garage,1 day,3.0,5.0,2.0,Garage door opener remote(s),,Fireplace(s),Central air conditioning,Forced air (Natural gas),"Stone, Wood",,,,,2.0,,1.0,"Hardwood, Carpeted",,30 x 200 FT,,N/A (Finished),Detached,,,,,Sanitary sewer,Municipal water,,,30 ft,200 ft,Poured Concrete,,,Inground pool,,,,,,,,,,,,,,,,,,,,,,"cliffside), ontario m1n2r5",43.67788849999999,-79.28021179999999
"$669,900","740 - 333 ADELAIDE STREET EToronto (Moss Park), Ontario M5A4T4",C10440891,PSR,Brokerage,"625 KING STREET WESTTORONTO, Ontario M5V1M5",Single Family,Apartment,,700 - 799 sqft,Moss Park,Condominium/Strata,"$2,975.60 (CAD)",Underground,1 day,1.0,1.0,,"Cooktop, Dishwasher, Freezer, Hood Fan, Microwave, Refrigerator, Stove",Balcony,"Security/Concierge, Exercise Centre, Sauna",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Pet Restrictions,$544.05 (CAD) Monthly,"Common Area Maintenance, Water, Parking",Del Property Management 416-203-3427,1.0,,,Hardwood,,,,,,Loft,Security guard,,,,,"Hospital, Park, Place of Worship, Public Transit, Schools",,,,,,,,,,,,,,,,,,,,,,,,,,,,,333 adelaide street e,43.651655,-79.3687142
"$880,000","4001 - 2212 LAKE SHORE BOULEVARD WToronto (Mimico), Ontario M8V0C2",W10440881,RE/MAX EXPERTS,Brokerage,"277 CITYVIEW BLVD UNIT: 16VAUGHAN, Ontario L4H5A4",Single Family,Apartment,,800 - 899 sqft,Mimico,Condominium/Strata,"$2,954.14 (CAD)",Underground,1 day,2.0,2.0,,,"Balcony, In suite Laundry",Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$644.19 (CAD) Monthly,"Common Area Maintenance, Insurance, Parking",First Service Residential,1.0,"Lake view, Direct Water View",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterfront,,,,,,,,,,,2212 lake shore boulevard w,43.6099377,-79.48719700000001
"$449,900","707 - 3 HICKORY TREE ROAD EToronto (Humber Heights), Ontario M9N3W5",W10440867,SUTTON GROUP-TOWER REALTY LTD.,Brokerage,"3220 DUFFERIN ST, UNIT 7ATORONTO, Ontario M6A2T3",Single Family,Apartment,,700 - 799 sqft,Humber Heights,Condominium/Strata,"$1,266 (CAD)",Underground,1 day,1.0,1.0,,,"Wooded area, Ravine","Security/Concierge, Party Room, Visitor Parking, Storage - Locker",Central air conditioning,Forced air (Natural gas),"Brick Facing, Concrete",Pet Restrictions,$634.53 (CAD) Monthly,"Heat, Electricity, Water, Common Area Maintenance, Insurance, Parking",Goldview Property Management Ltd.,1.0,,,,,,,,,,,,,,,"Park, Public Transit",,,,,,Single Family,Indoor pool,,,River/Stream,,,,,,,,,,,,,,,,,,,3 hickory tree road e,,
"$879,000","BL131 - 131 BRICKWORKS LANEToronto (Junction Area), Ontario M6N5H8",W10440864,ROYAL LEPAGE SIGNATURE REALTY,Brokerage,"30 EGLINTON AVE W STE 7MISSISSAUGA, Ontario L5R3E7",Single Family,Row / Townhouse,2.0,1400 - 1599 sqft,Junction Area,Condominium/Strata,"$2,989.90 (CAD)",Detached Garage,1 day,2.0,4.0,1.0,,Balcony,Visitor Parking,Central air conditioning,Forced air (Natural gas),Brick,Pet Restrictions,$346.11 (CAD) Monthly,"Water, Common Area Maintenance, Insurance, Parking",ACE CONDOMINIUM MANAGEMENT INC. 416 628 9768,1.0,,1.0,"Hardwood, Tile, Laminate",,,,Full (Finished),,,,,,,,"Park, Public Transit",Fenced yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,131 brickworks lane,43.6749519,-79.46828479999999
"$999,999","15 STOCK AVENUEToronto (Islington-City Centre West), Ontario M8Z5C3",W10440802,ROYAL LEPAGE ELITE REALTY,Brokerage,"5160 EXPLORER DRIVE #7MISSISSAUGA, Ontario L4W4T7",Single Family,House,1.0,700 - 1100 sqft,Islington-City Centre West,Freehold,"$4,091 (CAD)",,1 day,2.0,2.0,,"Dishwasher, Refrigerator, Stove, Window Coverings",,,Central air conditioning,Forced air (Natural gas),Stucco,,,,,3.0,,2.0,,Shed,40.1 x 142.1 FT|under 1/2 acre,Separate entrance,N/A (Finished),Detached,Bungalow,,,,Sanitary sewer,Municipal water,,,"40 ft ,1 in","142 ft ,1 in",Block,"Cable (Installed), Sewer (Installed)",RD (F 13.5; a510; d0.45),,,,,,,,,,,,,,,,,,,,,,,"city centre west), ontario m8z5c3",43.62230419999999,-79.52568939999999
"$2,050,000","85 OAKRIDGE DRIVEToronto (Cliffcrest), Ontario M1M2A6",E10440850,HOMELIFE EAGLE REALTY INC.,Brokerage,"13025 YONGE ST UNIT 202RICHMOND HILL, Ontario L4E1A5",Single Family,House,2.0,3500 - 5000 sqft,Cliffcrest,Freehold,"$8,032 (CAD)",Garage,1 day,4.0,6.0,1.0,,,,Central air conditioning,Forced air (Natural gas),"Brick, Stone",,,,,7.0,,2.0,Hardwood,,38.8 x 172.2 FT,Walk-up,N/A (Finished),Detached,,,,,Sanitary sewer,Municipal water,,,"38 ft ,9 in","172 ft ,2 in",Concrete,,,,,,,,,,,,,,,,,,,,,,,,,85 oakridge drive,43.7299789,-79.238573
"$928,000","411 - 2191 YONGE STREETToronto (Mount Pleasant West), Ontario M4S3H8",C10440869,LANDPOWER REAL ESTATE LTD.,Brokerage,"3621 HIGHWAY 7 EAST, #403MARKHAM, Ontario L3R0G6",Single Family,Apartment,,1000 - 1199 sqft,Mount Pleasant West,Condominium/Strata,"$4,928.34 (CAD)",Underground,1 day,2.0,3.0,1.0,,"Balcony, Carpet Free",Storage - Locker,Central air conditioning,Forced air (Natural gas),Concrete,Pet Restrictions,$907.77 (CAD) Monthly,"Heat, Common Area Maintenance, Insurance",ICC Property Management Ltd,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191 yonge street,43.7056569,-79.3974547
