price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Retirement,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Air Conditioning,Fireplace,Handicap Equipped,Pets,Stories,Basement,Energy Certificate,Heating,UFFI,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Building Insurance Included,Common Elements Included,Water Included,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Ensuite Laundry,Laundry,Green PIS,Central A/C Included,Parking Included,Amenity,Feature,Bedrooms Plus,Rooms Plus,Parking Space,Parking Description,Locker Number,Heating Included,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Foundation,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Sewer,Location Description,Community Name,Acres,Video,Size (Interior),Bedrooms Below Ground,Half Bathrooms,Fireplaces (Total),Flooring,Appliances,Basement Status,Basement Features,Fire Protection,Building Amenities,Size,Landscape Features,Size Irregular,Depth,Size (Frontage),Elevator,Zoning,Land Amenties,Lot Features,Fence,Zoning Description,Utility,Utility Decription,View,Power,Surface Water,Locker Level,Taxes Included,Hydro Included,Cable Included,Structure,Split Level,Community Features,Exterior Features,Locker Quantity,Construction Material,Storage,Parking Space (B),Parking Space (C),Access,Pool,Assessment,Assesment Year,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Share Percentage,Water Supply,Electricity,Gas,Cable,Telephone,Parcel of Tied Land,Waterfront,Lot Irregularities,Open House Date,Open House Start,Open House Finished,Waterfront Features,Shore Allow,Shoreline Exposure,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Llbo,Central Vac
"$1,241,000",98 Nelson Street,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Kitchen', '4th Br', '5th Br', 'Bathroom', 'Bathroom']","['2.90 x 4.90', '2.86 x 3.38', '3.62 x 3.56', '2.98 x 4.00', '2.78 x 3.26', '2.36 x 3.70', 'N/A', 'N/A', 'N/A', 'N/A', 'N/A']","['Laminate, Combined W/Dining, Picture Window', 'Laminate, Combined W/Living, Open Concept', 'Vinyl Floor, Stainless Steel Appl, Breakfast Area', 'Laminate, Large Closet, Large Window', 'Laminate, Large Window, Closet', 'Laminate, Large Window, Closet', 'Vinyl Floor, Stainless Steel Appl, Open Concept', 'Vinyl Floor, Closet', 'Vinyl Floor, Open Concept', '4 Pc Bath, Ceramic Floor, Pot Lights', '3 Pc Bath, Ceramic Floor']",Sale,Detached,Bungalow,,,,Toronto,Woburn,3,3,1,6,N,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,None,,,5,5.0,,,3698.04,2024,,,,,Bellamy Rd. N and Nelson St.,Toronto E09,,,,https://unbranded.mediatours.ca/property/98-nelson-street-scarborough/,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,1,Private,0.0,"PARCEL 2-1, SECTION M747 LT 2 PLAN M747 SCARBOROUGH",N,50.00,127.96,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,400,000",53 Mcallister Road,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Rec', 'Games', 'Laundry', 'Utility']","['3.65 x 4.40', '2.50 x 3.60', '3.00 x 4.40', '3.10 x 4.04', '2.90 x 3.20', '3.20 x 6.60', '3.10 x 4.10', '3.20 x 3.30', '3.55 x 5.10']","['Combined W/Dining, Hardwood Floor', 'Combined W/Living, Hardwood Floor', 'Eat-In Kitchen, Ceramic Floor', 'O/Looks Backyard, Hardwood Floor', 'W/O To Deck, Hardwood Floor', 'B/I Shelves, Panelled', 'Dry Bar, Panelled', 'Window', 'Combined W/Workshop']",Sale,Detached,Bungalow,,,N,Toronto,Clanton Park,2,2,1,5,N,,,Central Air,N,,,,Sep Entrance,,Forced Air,,Brick,Detached,,,3,4.0,,,5696.65,2023,,,,,Bathurst & Sheppard,Toronto C06,,,,,,,,,,,Park,,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,,Private,1.0,Pt Lt 107 Pl 1938 Twp Of York As In Tb797573; Tor,S,43.75,161.00,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$5,845,000",43 Bernard Avenue,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', 'Br']","['5.28 x 5.29', '4.26 x 5.29', '3.16 x 5.58', '5.34 x 9.77', '3.58 x 5.34', '5.34 x 5.52', '4.86 x 9.56', '5.17 x 5.25']","['Hardwood Floor, Gas Fireplace, W/O To Garden', 'Hardwood Floor, Coffered Ceiling, Pot Lights', 'Hardwood Floor, Stainless Steel Appl, Centre Island', 'Hardwood Floor, 6 Pc Ensuite, W/I Closet', 'Hardwood Floor, 4 Pc Ensuite, W/O To Balcony', 'Hardwood Floor, 3 Pc Bath, Skylight', 'Concrete Floor, Pot Lights, Above Grade Window', 'Concrete Floor, 3 Pc Bath, Closet']",Sale,Detached,2 1/2 Storey,,,,Toronto,Annex,3,5,1,6,N,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,None,,,1,1.0,,,21501.59,2024,,,,,Avenue Rd/Davenport,Toronto C02,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,,Other,0.0,PLAN 369 PT LOT 12 PT LOT 13,S,23.00,122.00,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$3,689,000",5 Norden Crescent,"['Dining', 'Kitchen', 'Breakfast', 'Family', 'Br', 'Prim Bdrm', '3rd Br', '4th Br', 'Rec', 'Br', 'Office']","['3.66 x 4.10', '3.66 x 4.32', '3.38 x 4.40', '4.27 x 5.50', '4.36 x 5.50', '4.00 x 6.00', '3.66 x 4.57', '3.80 x 4.00', '7.74 x 6.00', '3.66 x 3.75', '3.57 x 4.10']","['Combined W/Dining, Fireplace, Coffered Ceiling', 'Hardwood Floor, Eat-In Kitchen, B/I Appliances', 'Hardwood Floor, W/O To Deck, Open Concept', 'Hardwood Floor, Fireplace, B/I Bookcase', 'Hardwood Floor, W/I Closet, 5 Pc Ensuite', 'Hardwood Floor, W/I Closet, 4 Pc Bath', 'Hardwood Floor, W/I Closet, 3 Pc Ensuite', 'Laminate, W/I Closet, 3 Pc Ensuite', 'Laminate, W/O To Yard, B/I Bookcase', 'Laminate, W/I Closet, 3 Pc Ensuite', 'Laminate, Window']",Sale,Detached,2-Storey,,0-5,,Toronto,Banbury-Don Mills,4,6,1,10,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Built-In,,,4,6.0,,,16076.00,2024,,,,,Leslie & Lawrence,Toronto C13,,,,,,,,,,,Wooded/Treed,2,4,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,Y,Residential,,,,,,,,,,,,,,,,,Stone,,,,,,,None,,,Municipal,,Pvt Double,2.0,Lt99 Pl 4332 North York; S/T Ny 154468 Toronto,S,50.08,133.73,Feet,,,,,,,,,50.29' x 129.17' & 50.08' x 133.73',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$2,760,000",194 Erskine Avenue,"['Foyer', 'Living', 'Kitchen', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Prim Bdrm', 'Family', 'Rec']","['6.55 x 2.74', '4.06 x 5.65', '3.96 x 5.64', '4.70 x 3.48', '3.05 x 5.64', '3.20 x 4.22', '2.43 x 2.74', '3.76 x 5.64', '4.78 x 6.35', '5.11 x 8.89']","['Tile Floor, Large Closet, Vaulted Ceiling', 'Combined W/Dining, W/O To Deck, Gas Fireplace', 'Eat-In Kitchen, Stainless Steel Appl, Centre Island', '4 Pc Ensuite, Double Closet, Vaulted Ceiling', 'Semi Ensuite, Juliette Balcony, Closet', 'Semi Ensuite, Double Closet, Hardwood Floor', 'Tile Floor, Laundry Sink', '5 Pc Ensuite, W/O To Balcony, W/I Closet', '2 Pc Bath, Gas Fireplace, Vaulted Ceiling', '4 Pc Bath, Gas Fireplace, Broadloom']",Sale,Detached,3-Storey,3000-3500,,,Toronto,Mount Pleasant East,4,6,1,14,Y,,,Central Air,Y,,,,Full,,Forced Air,,Brick Front,Attached,,,2,3.0,,,14219.95,2024,,,,,Mount Pleasant/Erskine,Toronto C10,,,,https://drive.google.com/file/d/1a42I5-6rC6_0pj4g7FPa9LainyKtYayK/view?usp=share_link,,,,,,,Place Of Worship,,1,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Garden Shed,,,Stucco/Plaster,,,,,,,None,,,Municipal,,Private,1.0,"PCL 113-1 SEC M-257; LOT 113 PLAN M257 ; TORONTO ,  CITY OF TORONTO",N,25.00,187.66,Feet,,,Y,Y,Y,Y,,,,2024-10-13 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$X,XXX,XXX",42 Larkin Avenue,"['Living', 'Kitchen', 'Dining', 'Breakfast', 'Prim Bdrm', '2nd Br', '3rd Br', 'Den', 'Rec']","['4.01 x 8.53', '2.44 x 3.96', '4.50 x 4.52', '2.54 x 3.45', '3.35 x 5.33', '3.35 x 4.06', '3.91 x 3.96', '2.13 x 2.59', '6.88 x 8.53']","['Fireplace, Hardwood Floor, Large Window', 'Pot Lights, Breakfast Area, Tile Floor', 'Large Window, Wall Sconce Lighting, French Doors', 'Pantry, Large Window', 'Ceiling Fan, Large Window, Closet', 'Ceiling Fan, Large Window, Closet', 'Ceiling Fan, Large Window, Closet', 'Large Window, French Doors', 'B/I Shelves, Pot Lights']",Sale,Detached,2-Storey,,,,Toronto,High Park-Swansea,3,2,1,8,N,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Detached,,,2,4.0,,,9870.99,2024,,,,213870036,Bloor St W & South Kingsway,Toronto W01,,,,https://my.matterport.com/show/?m=QYoYMGpTrPA&mls=1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone,,,,,,,None,,,Municipal,,Front Yard,2.0,PCL 11-1 SEC M524; LT 12 N/S LARKIN AV PL M524 TORONTO; PT LT 11 N/S LARKIN AV PL M524 TORONTO; PT LT 13 N/S LARKIN AV PL M524 TORONTO COMM AT A POINT IN THE N WLY LIMIT OF LARKIN AV DISTANT 1 FT S WLY FROM THE MOST ELY ANGLE OF SAID LT 11; THENCE N WLY A,N,50.00,89.33,Feet,,,,,,,,,,2024-10-27 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$XX,XXX,XXX",43 Old Forest Hill Road,"['Living', 'Dining', 'Kitchen', 'Breakfast', 'Family', 'Prim Bdrm', 'Office', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Media/Ent']","['5.82 x 7.29', '4.39 x 5.59', '3.07 x 5.59', '4.32 x 4.52', '5.79 x 6.71', '4.04 x 6.30', '4.34 x 5.56', '4.44 x 6.65', '4.27 x 4.93', '4.06 x 5.41', '3.91 x 4.39', '5.18 x 6.02']","['Fireplace, B/I Bookcase, Crown Moulding', 'Pocket Doors, Hardwood Floor, Crown Moulding', 'B/I Appliances, Quartz Counter, Centre Island', 'Marble Floor, W/O To Patio, B/I Desk', 'Gas Fireplace, Sliding Doors, O/Looks Pool', 'W/I Closet, Large Window, 5 Pc Ensuite', 'B/I Desk, Large Window, O/Looks Pool', 'Combined W/Master, B/I Desk, Large Window', 'W/I Closet, Leaded Glass, 3 Pc Ensuite', 'Closet, Leaded Glass, 3 Pc Ensuite', 'Closet, Hardwood Floor, 3 Pc Bath', 'Broadloom, Recessed Lights, Built-In Speakers']",Sale,Detached,2 1/2 Storey,5000+,,,Toronto,Forest Hill South,4,7,1,12,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Stone,Attached,,,3,4.0,,,44948.76,2024,,,,211790276,Russell Hill and Killbarry,Toronto C03,,,,https://youtu.be/6Li8L6StD-8,,,,,,,Park,1,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,Inground,,,Municipal,,Private,1.0,LT 35 PL 2240 TORONTO; CITY OF TORONTO,E,74.96,141.50,Feet,,,,,,,,,lot narrows to 40 ft (East),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$6,295,000",1 Silvergrove Road,"['Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Office', 'Rec', 'Media/Ent', 'Br']","['4.50 x 6.80', '5.50 x 6.80', '6.10 x 3.70', '6.10 x 10.60', '6.10 x 6.20', '4.10 x 5.30', '4.90 x 3.80', '4.90 x 4.80', '4.90 x 6.00', '13.10 x 14.10', '6.30 x 6.00', '3.80 x 5.70']","['Hardwood Floor, French Doors, Gas Fireplace', 'Built-In Speakers, Pot Lights, Combined W/Living', 'Pantry, Centre Island, Breakfast Bar', 'Hardwood Floor, Walk-Out, Gas Fireplace', '7 Pc Ensuite, W/I Closet, Hardwood Floor', '3 Pc Ensuite, W/I Closet, Picture Window', '4 Pc Ensuite, W/I Closet, Picture Window', '3 Pc Ensuite, W/I Closet, Picture Window', 'Hardwood Floor, Picture Window, B/I Shelves', 'Gas Fireplace, Heated Floor, Walk-Out', 'Recessed Lights, Porcelain Floor, Coffered Ceiling', 'Above Grade Window, Heated Floor, Closet']",Sale,Detached,2-Storey,,,N,Toronto,St. Andrew-Windfields,4,7,1,9,Y,,,Central Air,Y,,,,Fin W/O,,Forced Air,No,Stone,Built-In,,,4,6.0,,,0.00,2024,,,,100910213,Leslie St/Bannatyne Dr,Toronto C12,,,,,,,,,,,Hospital,1,4,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Inground,,2023,Municipal,,Circular,2.0,"LT 7 PL 5871 NORTH YORK; S/T NY335179; TORONTO (N YORK) ,  CITY OF TORONTO",S,78.00,135.79,Feet,,,A,A,A,A,N,None,Irregular,2024-11-24 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,225,000",61 Shoredale Drive,[],[],[],Sale,Detached,Bungalow-Raised,1500-2000,,,Toronto,Woburn,3,4,1,7,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,No,Brick,Built-In,,,8,10.0,,,4030.96,2024,,,,,Markham/Lawrence,Toronto E09,,,,,,,,,,,Library,3,4,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,N,SINGLE FAMILY DETACHED HOME,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,1,Private,2.0,"LT 11 PLAN M1336 Scarborough,  City of Toronto",S,52.23,98.02,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,175,000",16 Paloma Place,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Kitchen', 'Rec', 'Br', 'Br']","['3.16 x 5.00', '2.79 x 3.00', '2.86 x 4.80', '3.28 x 3.95', '3.26 x 3.65', '2.90 x 3.23', '2.69 x 3.99', '7.70 x 6.75', '3.32 x 4.00', '4.03 x 3.98']","['Hardwood Floor, Picture Window, Moulded Ceiling', 'Hardwood Floor, Moulded Ceiling', 'Eat-In Kitchen, Granite Floor, Window', 'Hardwood Floor, Closet, Window', 'Hardwood Floor', 'Hardwood Floor, Closet, Window', 'Eat-In Kitchen', 'Laminate', 'Laminate', 'Closet']",Sale,Detached,Bungalow,,,,Toronto,Bendale,3,2,1,9,N,,,Central Air,N,,,,Sep Entrance,,Forced Air,No,Brick,None,,,5,5.0,,,4034.23,2024,,,,,Danforth/Lawrence,Toronto E09,,,,,,,,,,,Library,2,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,Res.,,,,,,,,,,,,,,Garden Shed,,,,,,,,,,None,,,Municipal,1,Private,0.0,Lt 24 Plan 5436,E,40.29,96.50,Feet,,,Y,Y,A,A,,,Rear = 80Ft - Irregular as per Geo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,450,000",3 Frankwood Road,"['Living', 'Dining', 'Kitchen', 'Br', 'Powder Rm', 'Prim Bdrm', 'Sitting', 'Rec', 'Bathroom', 'Laundry']","['3.84 x 5.41', '3.84 x 3.02', '3.89 x 3.02', '3.89 x 2.49', '2.26 x 1.65', '4.93 x 3.94', '7.42 x 4.52', '5.44 x 8.23', '1.65 x 2.08', '3.86 x 3.63']","['Hardwood Floor, Bay Window', 'Hardwood Floor, Bay Window', 'Tile Floor', 'Hardwood Floor, Closet', '', '4 Pc Ensuite, W/I Closet, Hardwood Floor', 'Hardwood Floor, Large Window', 'Gas Fireplace, Wet Bar', '3 Pc Bath', '']",Sale,Detached,2-Storey,,51-99,,Toronto,Stonegate-Queensway,2,3,1,7,N,,,Central Air,Y,,,,Finished,,Forced Air,,Stone,None,,,2,2.0,,,6072.81,2024,,,,,Royal York and the Queensway,Toronto W07,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,Inground,,,Municipal,,Private,0.0,"LT 24,  PL 3588; ETOBICOKE,  CITY OF TORONTO",S,42.00,100.00,Feet,,,,,,,,,,2024-11-03 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$1,599,000",51 Gladys Road,"['Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Kitchen', 'Living', 'Prim Bdrm', '2nd Br', '3rd Br']","['3.42 x 3.55', '3.83 x 6.09', '3.55 x 3.85', '2.67 x 3.52', '2.76 x 3.47', '2.71 x 2.72', '1.83 x 3.30', '3.30 x 5.76', '3.49 x 4.49', '2.70 x 3.49', '2.71 x 2.74']","['Ceramic Floor, B/I Dishwasher, East View', 'Fireplace, Picture Window', 'Closet, West View', 'Closet, East View', 'Closet, West View', 'Closet, East View', 'Ceramic Floor, Combined W/Living, West View', 'Combined W/Kitchen, Above Grade Window', 'Closet, Above Grade Window', 'Closet, East View', 'Closet, East View']",Sale,Detached,Bungalow,1100-1500,51-99,,Toronto,Highland Creek,4,2,1,8,N,,,Central Air,Y,,,,Sep Entrance,,Forced Air,No,Brick,Detached,,,6,8.0,,,4000.00,2024,,,,,Ellesmere/Military,Toronto E10,,,,,,,,,,,Wooded/Treed,3,1,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,None,,,Municipal,1,Private,2.0,"PCL E-2,  SEC M562 ; PT LT E,  PL M562",E,56.00,223.82,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$X,XXX,XXX",40 Glenview Avenue,"['Living', 'Dining', 'Family', 'Kitchen', 'Breakfast', 'Prim Bdrm', 'Office', '2nd Br', '3rd Br', '4th Br', 'Media/Ent', 'Office']","['3.61 x 4.27', '3.35 x 4.22', '4.80 x 6.38', '3.81 x 4.39', '3.07 x 3.48', '4.27 x 4.85', '3.02 x 5.94', '3.91 x 6.65', '3.66 x 4.42', '4.24 x 4.47', '5.26 x 5.51', '3.15 x 4.60']","['Hardwood Floor, Recessed Lights, Large Window', 'Wainscoting, Hardwood Floor, Crown Moulding', 'Sunken Room, Window Flr to Ceil, Fireplace', 'Granite Counter, Breakfast Bar, W/O To Patio', 'W/O To Patio, Combined W/Kitchen, B/I Desk', 'Hardwood Floor, W/I Closet, 5 Pc Ensuite', 'Combined W/Master, Hardwood Floor, B/I Bookcase', '4 Pc Ensuite, Hardwood Floor, His/Hers Closets', 'Hardwood Floor, Window, Double Closet', 'B/I Desk, Closet, Hardwood Floor', 'Laminate, Recessed Lights, Closet', 'Laminate, B/I Desk, Recessed Lights']",Sale,Detached,2-Storey,3000-3500,,,Toronto,Lawrence Park South,4,3,1,9,Y,,,Central Air,Y,,,,Part Fin,,Forced Air,,Stucco/Plaster,Built-In,,,2,3.0,,,20013.79,2024,,,,211540122,Yonge / Lawrence,Toronto C04,,,,https://my.matterport.com/show/?m=y1aPGKrPXD6,,,,,,,Park,,2,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Inground,,,Municipal,,Private,1.0,"PCL 290-3 SEC M87; PT LT 290 N/S GLEN VIEW AV PL M87 TORONTO BEING THE ELY 40 FT MEASURED AT RIGHT ANGLES TO THE ELY LIMIT; ONE FOOT RESERVE PL M87 TORONTO AT THE N END THEREOF; TORONTO ,  CITY OF TORONTO",N,40.00,258.63,Feet,,,,,,,,,,2024-10-19 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"$X,XXX,XXX",43 Edenvale Crescent,"['Living', 'Dining', 'Kitchen', 'Family', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Kitchen', 'Family', 'Rec']","['5.22 x 5.92', '4.11 x 6.77', '5.54 x 6.88', '4.20 x 7.23', '3.40 x 4.07', '4.73 x 5.72', '4.22 x 4.50', '3.66 x 4.49', '3.14 x 4.51', '3.68 x 3.96', '4.72 x 7.72', '4.08 x 6.60']","['Hardwood Floor, Crown Moulding, Fireplace', 'Hardwood Floor, Crown Moulding, Pot Lights', 'Hardwood Floor, Centre Island, Pot Lights', 'Hardwood Floor, B/I Bookcase, Fireplace', 'Hardwood Floor, B/I Bookcase, Pot Lights', 'Hardwood Floor, 6 Pc Ensuite, W/I Closet', 'Hardwood Floor, Closet Organizers, B/I Desk', 'Hardwood Floor, Closet Organizers, B/I Desk', 'Hardwood Floor, Closet Organizers, B/I Desk', 'Granite Counter, Backsplash, Pot Lights', 'Stone Fireplace, Open Concept, Pot Lights', 'Built-In Speakers, Coffered Ceiling, Pot Lights']",Sale,Detached,2-Storey,,,,Toronto,Edenbridge-Humber Valley,4,4,1,9,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Stone,Detached,,,10,14.0,,,20908.00,2024,,,,074790112,Royal York Rd & Eglinton Ave W,Toronto W08,,,,https://listings.stallonemedia.com/videos/018fdfed-e00e-7068-b001-08216a7a7859,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,Inground,,,Municipal,1,Pvt Double,4.0,"LT 30,  PL 6967 ; ETOBICOKE ,  CITY OF TORONTO",W,52.85,187.20,Feet,,,,,,,,,Pie Shaped,2024-10-20 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
