price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Retirement,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Air Conditioning,Fireplace,Handicap Equipped,Pets,Stories,Basement,Energy Certificate,Heating,UFFI,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Building Insurance Included,Common Elements Included,Water Included,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Ensuite Laundry,Laundry,Green PIS,Central A/C Included,Parking Included,Amenity,Feature,Bedrooms Plus,Rooms Plus,Parking Space,Parking Description,Locker Number,Heating Included,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Foundation,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Sewer,Location Description,Community Name,Acres,Video,Size (Interior),Bedrooms Below Ground,Half Bathrooms,Fireplaces (Total),Flooring,Appliances,Basement Status,Basement Features,Fire Protection,Building Amenities,Size,Landscape Features,Size Irregular,Depth,Size (Frontage),Elevator,Zoning,Land Amenties,Lot Features,Fence,Zoning Description,Utility,Utility Decription,View,Power,Surface Water,Locker Level,Taxes Included,Hydro Included,Cable Included,Structure,Split Level,Community Features,Exterior Features,Locker Quantity,Construction Material,Storage,Parking Space (B),Parking Space (C),Access,Pool,Assessment,Assesment Year,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Share Percentage,Water Supply,Electricity,Gas,Cable,Telephone,Parcel of Tied Land,Waterfront,Lot Irregularities,Open House Date,Open House Start,Open House Finished,Waterfront Features,Shore Allow,Shoreline Exposure,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Llbo,Central Vac,sample_split_dimension,Calculated_sqft
2380000,1 Madeline Road,"['Foyer', 'Rec', 'Living', 'Dining', 'Family', 'Breakfast', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Laundry']","['5.76 x 4.27', '6.89 x 4.65', '4.25 x 6.44', '2.60 x 5.90', '4.09 x 4.48', '2.99 x 1.35', '2.77 x 4.61', '4.90 x 4.20', '2.95 x 3.40', '3.72 x 3.40', '3.40 x 3.05', '2.86 x 1.48']","['Access To Garage, Double Closet, Circular Stairs', 'Hardwood Floor, 4 Pc Ensuite, W/O To Garden', 'Hardwood Floor, Pot Lights, Combined W/Dining', 'Hardwood Floor, Casement Windows, Combined W/Living', 'Fireplace, Hardwood Floor, East View', 'Casement Windows, O/Looks Backyard, Combined W/Kitchen', 'Centre Island, Quartz Counter, Stainless Steel Appl', 'Hardwood Floor, W/I Closet, 5 Pc Ensuite', 'Hardwood Floor, W/I Closet, Semi Ensuite', 'Hardwood Floor, Closet, Semi Ensuite', 'Hardwood Floor, 3 Pc Ensuite, W/I Closet', 'Laundry Sink, Tile Floor']",Sale,Detached,3-Storey,3000-3500,6-15,,Toronto,Willowdale West,4.0,5.0,1.0,12.0,Y,,,Central Air,Y,,,,,,Forced Air,No,Brick,Built-In,,,3.0,4.0,,,9256.0,2024.0,,,,101421349.0,Finch Ave & Yonge St,Toronto C07,,,,https://www.winsold.com/tour/367345,,,,,,,Park,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone,,,,,,,,,,Municipal,,,1.0,"PART OF LOTS 20 & 21,  PLAN 3705 DESIGNATED AS PARTS 9 & 11 ON PLAN 66R24379 (NORTH YORK) TOGETHER WITH AN EASEMENT OVER PART 2 ON PLAN 66R23607 & PART 2 ON PLAN 66R23608 AS IN AT1505860 SUBJECT TO AN EASEMENT OVER PART OF LOT 20 PLAN 3705 DESIGNATED AS PA",E,32.15,100.08,Feet,,,,,,,,,,2024-11-03 00:00:00.0,2:00 PM,5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76,3250.0
1389000,3 Haig Avenue,"['Living', 'Dining', 'Kitchen', 'Foyer', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec']","['3.66 x 3.97', '2.76 x 4.29', '2.75 x 4.27', '1.65 x 3.15', '3.25 x 3.66', '3.05 x 3.84', '2.60 x 3.51', '3.35 x 6.40']","['Hardwood Floor, O/Looks Frontyard, Large Window', 'Hardwood Floor, Large Window, O/Looks Backyard', 'Stainless Steel Appl, Backsplash, O/Looks Backyard', 'O/Looks Living, Hardwood Floor, Window', 'Hardwood Floor, Window, Closet', 'Hardwood Floor, Closet, Window', 'Hardwood Floor, Window, Closet', 'Broadloom, Above Grade Window, 4 Pc Bath']",Sale,Detached,2-Storey,,,,Toronto,Birchcliffe-Cliffside,3.0,2.0,1.0,6.0,N,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,,,,0.0,0.0,,,4864.0,2023.0,,,,65090486.0,South of Kingston Rd & West of Warden Ave,Toronto E06,,,,https://studiogtavtour.ca/3-Haig-Ave,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vinyl Siding,,,,,,,,,,Municipal,,,0.0,"PART LOT 45,  PLAN 914 BEING PARTS 2 AND 3,  PLAN 66R-29235 SUBJECT TO AN EASEMENT OVER PART 3",E,25.0,91.41,Feet,,,,,,,,,,2024-10-20 00:00:00.0,2:00 PM,4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,1049.3037220400001
1798000,450 A Valermo Drive,"['Kitchen', 'Living', 'Dining', 'Br', '2nd Br', '3rd Br', 'Den', 'Rec', 'Laundry']","['4.90 x 3.56', '8.00 x 5.77', '7.00 x 5.77', '4.90 x 3.43', '7.52 x 2.77', '7.52 x 2.77', '3.12 x 5.74', '7.39 x 5.44', '3.15 x 1.96']","['B/I Appliances, B/I Dishwasher, Breakfast Bar', 'Combined W/Dining, Built-In Speakers', 'Combined W/Living', '3 Pc Ensuite, Built-In Speakers', '3 Pc Ensuite, Built-In Speakers', '3 Pc Ensuite, Built-In Speakers', 'B/I Bookcase', '3 Pc Bath, Heated Floor', '']",Sale,Detached,2-Storey,2500-3000,,N,Toronto,Alderwood,3.0,5.0,1.0,9.0,Y,,,Central Air,Y,N,,,Finished,N,Forced Air,,Stucco/Plaster,Detached,,,1.0,2.0,,,6682.0,2023.0,,,,75820282.0,BROWNSLINE/VALERMO DR,Toronto W06,,,,https://www.winsold.com/tour/332726,,,N,,,,Hospital,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,PART OF LOT 31 ON PLAN 3360 DESIGNATED AS PART 2 ON PLAN 66R28352; ETOBICOKE CITY OF TORONTO,N,25.0,107.0,Feet,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,2750.0
1588800,47 Anndale Drive,"['Living', 'Dining', 'Kitchen', 'Br', '2nd Br', '3rd Br', '4th Br', 'Living']","['4.36 x 7.26', '4.36 x 7.25', '2.69 x 3.67', '2.95 x 3.50', '3.65 x 4.06', '2.79 x 3.67', '2.72 x 3.38', '3.38 x 8.00']","['Combined W/Dining, Hardwood Floor', 'O/Looks Backyard, Hardwood Floor', 'Modern Kitchen, Ceramic Floor', 'Hardwood Floor, Closet', 'Laminate', 'Laminate, Closet', 'Laminate', 'Laminate']",Sale,Detached,1 1/2 Storey,,,,Toronto,Willowdale East,3.0,2.0,1.0,7.0,N,,,Central Air,N,,,,Sep Entrance,,Forced Air,,Brick,Other,,,2.0,4.0,,,7131.0,2024.0,,,,101040357.0,YONGE & SHEPPARD,Toronto C14,,,,https://vimeo.com/1018356177,,,,,,,Library,1.0,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,1.0,Private,2.0,"LT 113 PL 3421 NORTH YORK; TORONTO (N YORK) ,  CITY OF TORONTO",S,43.0,110.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36,1558.1046639200001
1135000,22 Denver Place,"['Living', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Br']","['3.48 x 4.82', '3.90 x 3.89', '3.04 x 3.51', '2.74 x 3.04', '3.56 x 2.43', '7.04 x 3.38']","['Hardwood Floor', 'Ceramic Floor', 'Hardwood Floor, Closet', 'Hardwood Floor, Closet', 'Hardwood Floor, Closet', 'Laminate']",Sale,Detached,Bungalow,,,,Toronto,Woburn,3.0,3.0,1.0,6.0,N,,,Central Air,N,,,,Sep Entrance,,Forced Air,,Brick,Carport,,,2.0,3.0,,,4048.54,2024.0,,,,62840008.0,Mccowan & Ellesmere,Toronto E09,,,,https://tenzi-homes.aryeo.com/sites/geopgnr/unbranded,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,1.0,Private,1.0,"PRCL 430-1, SCTN M783 LT 430 PLN M783 S/T A33553",N,45.8,105.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,897.6080793399999
1380000,1173 Broadview Avenue,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Laundry']","['3.36 x 5.72', '2.99 x 2.96', '2.81 x 5.09', '3.30 x 3.75', '2.82 x 3.41', '2.75 x 3.32', '2.90 x 5.70', '3.35 x 5.74']","['Hardwood Floor, Gas Fireplace, French Doors', 'Hardwood Floor, Combined W/Kitchen, Large Window', 'Breakfast Bar, Stainless Steel Appl, W/O To Deck', 'Hardwood Floor, Closet, Large Window', 'Hardwood Floor, Closet, Large Window', 'Hardwood Floor, Window', 'Combined W/Sitting, Broadloom, 3 Pc Bath', 'Laundry Sink, B/I Shelves']",Sale,Detached,2-Storey,1500-2000,51-99,,Toronto,Broadview North,3.0,2.0,1.0,6.0,N,,,Wall Unit,Y,,,,Part Fin,,Radiant,,Brick,Attached,,,1.0,2.0,,,4999.87,2024.0,,,,,Broadview & Cosburn,Toronto E03,,,,,,,,,,,Hospital,1.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,RA (d2),,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,"LT PL 3519 TWP of York;Toronto(East York),  City of Toronto",E,32.71,60.52,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,1750.0
918000,73 Andona Crescent,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', 'Rec', 'Family', '3rd Br', 'Laundry']","['3.29 x 4.59', '3.57 x 5.85', '3.57 x 5.85', '3.37 x 4.19', '3.44 x 4.17', '4.46 x 5.56', '4.46 x 5.56', '2.14 x 3.11', '2.27 x 2.44']","['Laminate, W/O To Deck, Fireplace', 'Ceramic Floor, Open Concept, Combined W/Kitchen', 'Ceramic Floor, Stainless Steel Appl, Combined W/Dining', 'Laminate, His/Hers Closets, Semi Ensuite', 'Laminate, Closet, Window', 'Laminate, Pot Lights, Combined W/Family', 'Laminate, Combined W/Rec, Combined W/Office', 'Vinyl Floor, Closet, Separate Rm', 'Window, B/I Shelves, Separate Rm']",Sale,Detached,2-Storey,,,,Toronto,Centennial Scarborough,2.0,2.0,1.0,5.0,N,,,Central Air,Y,,,,Finished,,Forced Air,,Alum Siding,Attached,,,2.0,3.0,,,3705.2,2024.0,,,,65060148.0,Port Union/ S. Hwy 401,Toronto E10,,,,,,,,,,,Public Transit,1.0,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brick,,,,,,,,,,Municipal,,Private,1.0,Lot 73 Plan 66M2278,E,22.15,100.07,Feet,,,,,,,,,,2024-10-13 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,1583.6344819400001
1898000,16 Ennismore Place,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Living', 'Dining', 'Kitchen', 'Br']","['6.80 x 7.50', '6.80 x 7.50', '3.30 x 3.75', '4.60 x 4.50', '3.20 x 4.70', '2.50 x 3.30', '2.70 x 3.60', '2.60 x 3.20', '3.30 x 7.30', '3.30 x 7.30', '3.00 x 3.20', '3.20 x 3.50']","['Combined W/Dining, Picture Window, Pot Lights', 'Combined W/Living, W/O To Deck, W/O To Yard', 'Centre Island, Stainless Steel Appl, B/I Ctr-Top Stove', 'W/I Closet, 3 Pc Ensuite, Picture Window', 'Large Closet, Pot Lights, Large Window', 'Large Closet, Pot Lights, Large Window', 'Large Closet, Pot Lights, Large Window', 'Closet Organizers, Laundry Sink, Quartz Counter', 'Combined W/Dining, Closet, Pot Lights', 'Combined W/Family, Pot Lights, Open Concept', 'Quartz Counter, Stainless Steel Appl, Combined W/Laundry', 'Closet, Pot Lights']",Sale,Detached,2-Storey,,,,Toronto,Don Valley Village,4.0,4.0,1.0,8.0,N,,,Central Air,N,,,,Finished,,Forced Air,,Brick,Built-In,,,4.0,5.0,,,6358.92,2024.0,,,,,Sheppard & Leslie,Toronto C15,,,,https://www.houssmax.ca/showVideo/c1844334/1018714089,,,,,,,Fenced Yard,1.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,,,,Municipal,1.0,Private,1.0,"PARCEL 45-1,  SECTION M956 LOT 45,  PLAN 66M956",N,39.44,91.5,Feet,,,,,,,,,"Pie-Shaped Lot: Rear 101.42,  West 89.87",2024-10-27 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,2641.2996014999994
899900,50 William Street,"['Kitchen', 'Living', 'Dining', 'Prim Bdrm', '2nd Br', '3rd Br', 'Kitchen', 'Living', 'Dining', 'Laundry']","['4.16 x 2.92', '3.68 x 4.45', '3.68 x 4.45', '3.02 x 3.52', '2.52 x 3.70', '2.75 x 3.05', '3.72 x 2.80', '2.70 x 7.90', '2.70 x 7.90', '1.65 x 2.35']","['Renovated, Quartz Counter, Stainless Steel Appl', 'Combined W/Dining, Hardwood Floor', 'Combined W/Living, Hardwood Floor', 'Hardwood Floor, Closet', 'Hardwood Floor, Closet', 'Tile Floor, 3 Pc Ensuite', 'Tile Floor', 'Combined W/Dining, Tile Floor', 'Combined W/Living, Tile Floor', '']",Sale,Detached,Bungalow,700-1100,51-99,,Toronto,Weston,2.0,2.0,1.0,5.0,N,,,Central Air,N,,,,Sep Entrance,,Forced Air,,Brick,Detached,,,3.0,4.0,,,3131.49,2023.0,,,,103280270.0,Weston / Lawrence,Toronto W04,,,,https://optimagemedia.pixieset.com/50williamst/,,,,,,,Place Of Worship,1.0,5.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone,,,,,,,,,,Municipal,1.0,Private,1.0,"PT LT 5N/S WILLIAM ST,  6 N/S WILLIAM ST PL 182 TWP OF YORK AS IN CA651761,  TORONTO (YORK) CITY OF TORONTO",N,39.17,119.75,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,900.0
1499900,25 Crosland Drive,"['Living', 'Dining', 'Kitchen', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Br', 'Br', 'Rec']","['3.60 x 5.52', '2.77 x 5.89', '3.32 x 3.60', '2.77 x 6.92', '4.57 x 6.09', '3.05 x 4.08', '2.65 x 4.57', '2.90 x 4.15', '3.00 x 7.73', '3.04 x 3.20', '4.30 x 5.30']","['Hardwood Floor, Combined W/Dining, Pot Lights', 'Hardwood Floor, Combined W/Living, Pot Lights', 'Granite Floor, Centre Island, Pot Lights', 'Hardwood Floor, Large Window', 'Hardwood Floor, 5 Pc Ensuite, W/I Closet', 'Hardwood Floor, Double Closet', 'Hardwood Floor, Double Closet', 'Hardwood Floor, Closet', 'Ceramic Floor', 'Ceramic Floor', 'Ceramic Floor']",Sale,Detached,2-Storey,,,,Toronto,Wexford-Maryvale,4.0,4.0,1.0,12.0,Y,,,Central Air,N,,,,Walk-Up,,Forced Air,,Concrete,Built-In,,,2.0,3.0,,,6076.42,2024.0,,,,61520129.0,Pharmacy/ North of Ellesmere,Toronto E04,,,,https://www.winsold.com/tour/372560,,,,,,,Fenced Yard,2.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,LT 488 PL 4440 Scarborough; S/T SC122786;Toronto; City of Toronto,W,43.0,116.0,Feet,,,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,2017.54774235
1198000,111 North Bonnington Avenue,"['Living', 'Dining', 'Kitchen', 'Sunroom', 'Prim Bdrm', '2nd Br', '3rd Br', 'Kitchen', 'Laundry', 'Office', 'Utility']","['4.28 x 4.36', '2.46 x 3.35', '2.60 x 3.02', '3.34 x 4.19', '2.80 x 4.11', '2.80 x 2.80', '3.24 x 4.40', '3.24 x 3.90', '2.52 x 2.89', '2.89 x 3.65', '2.09 x 3.91']","['Hardwood Floor, O/Looks Frontyard, Combined W/Dining', 'Hardwood Floor, Combined W/Kitchen, Large Window', 'Tile Floor, Stainless Steel Appl, Large Window', 'Hardwood Floor, O/Looks Backyard', 'Hardwood Floor, Large Closet, Large Window', 'Hardwood Floor, Large Closet, Large Window', 'Tile Floor, Window', 'Tile Floor, Window', 'Broadloom, Laundry Sink, Window', 'Broadloom, Laundry Sink, Window', '']",Sale,Detached,Bungalow,,,,Toronto,Clairlea-Birchmount,3.0,2.0,1.0,6.0,Y,,,Central Air,Y,,,,Fin W/O,,Forced Air,No,Brick,Detached,,,5.0,6.0,,,3800.0,2024.0,,,,,St Clair & Kennedy,Toronto E04,,,,,,,,,,,Place Of Worship,1.0,5.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,1.0,Private,1.0,"LT 134 PL 2050 SCARBOROUGH; TORONTO ,  CITY OF TORONTO",E,40.0,108.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28,1302.34148324
2900000,102 Edenbridge Drive,"['Foyer', 'Living', 'Dining', 'Family', 'Kitchen', 'Breakfast', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', 'Office']","['1.76 x 2.78', '3.24 x 4.72', '3.24 x 3.39', '3.86 x 3.97', '3.46 x 3.86', '3.86 x 3.97', '5.63 x 6.24', '3.86 x 3.97', '2.83 x 3.50', '3.62 x 4.93', '3.86 x 7.84', '3.25 x 3.86']","['Hardwood Floor, Pot Lights, Open Concept', 'Hardwood Floor, O/Looks Garden, Coffered Ceiling', 'Coffered Ceiling, Large Window, Pot Lights', 'Hardwood Floor, Pot Lights, Fireplace', 'Family Size Kitchen, B/I Appliances, Centre Island', 'Open Concept, W/O To Balcony, Pot Lights', 'Hardwood Floor, W/O To Balcony, 3 Pc Ensuite', 'Hardwood Floor, W/O To Balcony, 4 Pc Ensuite', 'Hardwood Floor, W/O To Balcony, 4 Pc Bath', 'Hardwood Floor, W/O To Balcony, 3 Pc Ensuite', 'Fireplace, W/O To Deck, 3 Pc Bath', 'O/Looks Backyard, Large Window, B/I Shelves']",Sale,Detached,2-Storey,,,,Toronto,Edenbridge-Humber Valley,4.0,6.0,1.0,9.0,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Stucco/Plaster,Built-In,,,4.0,6.0,,,11637.75,2024.0,,,,74880170.0,Royal York Rd & Edenbridge Dr,Toronto W08,,,,https://imaginahome.com/WL/orders/gallery.html?id=4053062,,,,,,,Park,,4.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,Municipal,,Pvt Double,2.0,See Schedule B,N,59.25,156.75,Feet,,,,,,,,,N: 46.34; W:130.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,2111.74370764
1788000,377 Glenholme Avenue,"['Dining', 'Living', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Kitchen', 'Living']","['3.40 x 3.96', '3.48 x 3.48', '3.70 x 3.39', '4.32 x 3.40', '3.39 x 7.06', '2.16 x 3.39', '4.63 x 4.63', '4.63 x 4.63']","['Combined W/Living', '', 'Ceramic Sink', '', '', '', 'Combined W/Living', '']",Sale,Detached,2-Storey,,,N,Toronto,Oakwood Village,3.0,3.0,2.0,8.0,N,,,Central Air,N,N,,,Sep Entrance,N,Forced Air,,Brick,Detached,,,2.0,5.0,,,4492.01,2024.0,,,,104530344.0,Dufferin and Rogers,Toronto C03,,,,,,,,,,,Library,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,Shingle,,,,,,,,,2024.0,Municipal,,Private,3.0,"LT 34 PL 1677 TWP OF YORK; S/T EXECUTION 95-014373,  IF ENFORCEABLE; S/T EXECUTION 96-012730,  IF ENFORCEABLE; TORONTO (YORK) ,  CITY OF TORONTO",E,25.03,115.91,Feet,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,1366.3156464999997
2680000,236 York Mills Road,"['Living', 'Kitchen', 'Dining', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Family', 'Br', 'Rec', 'Foyer']","['3.85 x 5.88', '3.39 x 5.55', '3.59 x 3.69', '3.02 x 3.69', '3.87 x 5.27', '3.28 x 5.04', '3.31 x 4.15', '3.44 x 3.74', '3.82 x 7.12', '3.65 x 3.81', '2.38 x 3.32', '1.94 x 2.07']","['Hardwood Floor, Moulded Ceiling, Combined W/Dining', 'Granite Counter, O/Looks Frontyard, Large Window', 'Hardwood Floor, Moulded Ceiling, W/O To Balcony', 'Hardwood Floor, O/Looks Garden, Moulded Ceiling', 'Hardwood Floor, 4 Pc Ensuite, W/I Closet', 'Hardwood Floor, B/I Closet, O/Looks Garden', 'Hardwood Floor, B/I Closet, South View', 'Hardwood Floor, B/I Closet, South View', 'Vinyl Floor, Stone Fireplace, W/O To Yard', 'Vinyl Floor, O/Looks Backyard, 3 Pc Bath', 'Wet Bar, Vinyl Floor, Closet', 'Ceramic Floor, Double Closet, French Doors']",Sale,Detached,2-Storey,2000-2500,,,Toronto,St. Andrew-Windfields,4.0,4.0,1.0,9.0,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Built-In,,,4.0,6.0,,,11179.97,2024.0,,,,,Bayview/York Mills,Toronto C12,,,,,,,,,,,Place Of Worship,1.0,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,Stone,,,,,,,,,,Municipal,,Private,2.0,Plan M518 Lot 25,N,50.0,125.0,Feet,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,2250.0
